,videoId,tags,viewCount,likeCount,favoriteCount,commentCount
101,uv1kkLd5VsE,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",1457,45,0,0
102,SZk9wdZNl0Q,,638,77,0,8
103,_dME5eZ4dLQ,"['india to usa donkey', 'donkey america', 'usa donkey', 'america donkey', 'usa donkey border crossing', 'donkey usa', 'mexico border crossing to usa punjabi', 'mexico border', 'usa donkey status', 'usa donkey real video', 'panama jungle video', 'panama jungle real video', 'panama jungle full video', 'usa donkey haryana to usa', 'india to usa donkey route', 'usa ki donkey', 'haryana to usa donkey', 'Donkey flight rampant in Punjab', 'USA Donkey Route', 'America donky map', 'Panama jungle']",323,14,0,1
104,GCzU6EVaCto,"['America donky from Europe', 'Germany to America', 'Mexico donky']",11013,373,0,125
105,lYq2pA6e_Ns,"['usa donkey', 'usa donkey new video', 'usa donkey full details', 'usa ki Donkey', 'usa donkey 2022', 'Donkey usa', 'usa donkey border crossing', 'Italy to America Donkey', 'Donkey America', 'America Donkey', 'Serbia to Austria Donkey', 'Serbia Donkey', 'Mexico border crossing to usa', 'Mexico to usa border crossing', 'Panama to usa donkey', 'Panama jungle', 'Panama Donkey', 'America Donkey new video', 'yt shorts', 'shorts feed', 'shorts beta', 'shorts', 'shorts video', 'short video', 'India to Usa']",2525,87,0,0
106,941PdezuX3w,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",4165,216,0,0
107,7hFydKG-18k,"['USA ki Donkey', 'PAKISTANI TO USA KI DONKEY', 'pakistani & indian go to usa by DONKEY', 'usa ki donkey information in urdu and hindi', 'USA ki Donkey / PAKISTANI TO USA KI DONKEY', 'Haiti To USA Donky For Pakistani', 'Brazil visa for Pakistan', 'Brazil and Usa ki donkey', 'Illegal immigrant from Pakistan', 'Guatemala to usa illegal', 'teach visa', 'visa teach', 'hassan teach visa', 'usa ki donkey', 'usa ki donkey information hindi', 'mexico to usa donkey', 'america ki donkey', 'usa donkey']",42781,689,0,43
108,P7b9mofRgeM,,10276,242,0,4
109,tLUBTB4DOTY,,8411,216,0,43
110,xl7JcUXG5x4,"['#usa #Sourav Joshi #usa donkey #austria donkey #serbia to austria', '#usa', '#usa donkey', '#usa donkey 2023', '#serbia to Italy', '#haryana teams', '#haryana', '#punjab', '#viral', '#shots', '#viral vedio', 'serbia to Italy', 'serbia to austria', 'america donkey', 'donkey usa', 'usa donkey 2023', 'usa border', 'usa donkey border crossing', 'India to USA donkey', 'donkey', 'usa donkey vedio', 'usa donkey 2022', 'panama jungle donkey', 'serbia to Italy donkey', 'uk donkey', 'usa donkey rahi', 'donkey 2019', 'France to England donkey']",953,23,0,14
111,_ieuXPDgYhI,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",10508,502,0,2
112,_B-9aZsJSeg,,39,1,0,0
113,QEDrDYeNMPk,,20119,,0,11
114,hMUVpQIZu1s,"['USA Donkey', 'Mexico to USA', 'Mexico to USA Donkey', 'Mexico', 'USA', '2019', 'donki', 'USA Donkey Real Truth', 'Punjabi in USA', 'Punjabi in America', 'America vich Punjabi', 'Mexico to America', 'Ecuador to America', 'Ecuad']",62893,1211,0,218
115,mJeP-I7ACCM,"['Ecuador visa free', 'India to Ecuador donkey flight', 'Ecuador to USA', 'ਯੂਐਸਏ ਡੀ ਡੰਕੀ', 'Ecuador donkey flight', 'Ecuador visa', 'ecuador visa for indian', 'ecuador visa for pakistani', 'ecuador visa requirements', 'Ecuador ki donkey', 'usa ki donkey', 'usa ki donkey 2021', 'teach visa punjabi']",5348,179,0,43
116,5hTUqmKa_TQ,"['usa donkey', 'donkey usa', 'America donkey', 'donkey America', 'usa donkey new video', 'usa donkey border crossing', 'Panama jungle donkey', 'America donkey new video', 'Mexico to usa border crossing', 'Mexico to usa border crossing punjabi', 'Mexico border crossing to usa', 'Mexico border crossing entr usa', 'today Mexico to usa border crossing', 'Mexico to America border crossing', 'usa border crossing punjabi', 'serbia to Austria donkey', 'usa donkey 2022', 'America ka visa kaise milega', 'board crossing']",1704,28,0,3
117,3Pfxp5VVvw4,"['immigration', 'colombia', 'usa donkey', 'peru to colombia boat', 'iquitos to leticia', 'peru to colombia', 'colombia immigration', 'colombia for indians', 'indians in colombia', 'colombia entry', 'usa ki donkey', 'south america border crossing', 'america donkey']",24531,878,0,48
118,R-EMLnrfAcI,"['Donkey America', 'Donkey', 'america', 'Latest Maxico /USA Border donkey croasing video', 'USA donkey 2022', 'Donkey USA 2022', 'India to USA donkey 2022', 'USA donkey', 'Donkey 2022', 'USA donkey america', 'punjabi usa donkey', 'USA donkey punjabi', 'Technical gill']",1815,77,0,13
119,h3H2SYzL8LU,"['vinu lifestyle', 'india to Mexico donkey route', 'india to\nMexico donkey', 'india to usa donkey map', 'india to america donkey', 'india to usa full\njourney', 'india to usa donkey route', 'india to\nusa flight journey', 'india to usa vlog', 'india to\nusa by road', 'america ki donkey kaise lagti\nhai', 'america me india ka', 'america me\nindian independence day', 'america work\npermit visa 2022', 'india se america Jane me\nkitna paisa lagta hai', 'india se america kese\njaye', 'india se america kitna dur hai']",280,6,0,0
120,xDvbmfbx5yY,,34921,1095,0,166
121,BBhnzMZPSik,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",169601,8561,0,0
122,JXiS7z89-oY,"['Indian Parents Ka USA Immigration Problem', 'Indian Parents IN USA', 'Indian Parents USA Visit', 'Indian Parents USA Immgration', 'Indian Parents USA Immigration Problem', 'USA immigration Questions Indian Parents', 'indian parents visiting usa', 'indian parents in usa', 'India To USA indians parents', 'india to usa donkey', 'india to usa donkey video', 'india to usa donkey route']",23642,932,0,145
123,QgzpzYXGfb0,,245,9,0,0
124,srtM-Ms7G9w,,13382,436,0,69
125,lF-Hqnwxn4I,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",5480,212,0,0
126,bu-W7FwQVwY,"['Usa', 'USA donkey', 'India to usa', 'India to usa donkey', 'usa donkey status', 'usa donkey shorts', 'usa donkey 2022', 'usa donkey latest videos', 'usa donkey haryana', 'Panama jungle', 'usa donkey panama jungle entry', 'usa donkey border crossing', 'usa donkey mafia', 'Panama jungle donkey', 'Panama jungle to America', 'Panama', 'donkey America', 'India to usa donkey video']",105,11,0,2
127,xNpp6KkUVwc,"['America camp', 'California', 'Los angeles', 'New york', 'Panama', 'Truck', 'Usa donkey', 'america playlist', 'america songs', ""america's got talent"", 'california crime', 'california love', 'camp', 'casco viejo panama', 'colonel loud california', 'donkey youtube', 'dump truck', 'fire truck', 'living in panama', 'los angeles attractions', 'los angeles lakers', 'new york city', 'new york travel guide', 'panama canal', 'summer camp', 'things to do in los angeles', 'trucks', 'usa', 'usa donkey 2022', 'usa donkey border crossing']",1598,255,0,75
128,Djx_IuxsokI,,18890134,194788,0,
129,iEP5XwVqKDg,"['Donkey route to USA 🇺🇸', 'Mexico border', 'Indian in America', 'USA']",19418,1661,0,221
130,TdFKvqbQyd8,"['usa ki donkey', 'usa ki donkey information hindi', 'usa ki donkey information punjabi', 'usa ki donkey 2020', 'usa donkey', 'usa donkey 2022', 'usa ki donkey 2023', 'usa ki donkey information in urdu', 'teach visa', 'america ki donkey', 'Pakistan to USA New Donkey Flight Route', 'donkey flights to usa', 'donkey flight in hindi', 'Donkey Flight in 2023', 'Donkey Flight', 'india to usa donkey', 'pakistani agent in usa', 'donkey agent']",1055,48,0,5
131,S5vTngIIQCM,"['usa donkey', 'usa donkey update', 'usa donkey video', 'usa video']",725,14,0,0
132,q591Wgy_TXs,,660,59,0,0
133,HhNJjNGSxpE,"['usa donkey', 'usa border illegal crossing', 'usa visa', 'usa pr', 'how to enter in usa without visa', 'canada visa process', 'canada pr', 'usa work permit', 'usa and mexico border', 'donkey route', 'usa student visa', 'canada work permit', 'canada student visa', 'vfs jobs', 'jobs in visa', 'visa business', 'how to start visa business', 'schengen visa', 'australia visa', 'australia pr', 'australia student visa', 'usa 10 years visa', 'the tourism school', 'mayank narang', 'How to get usa green card', 'usa citizenship']",459988,8792,0,468
134,OYeguAVqHNY,,390,52,0,0
135,xxZ1VW_oNbY,['#InShot'],24194,834,0,27
136,y86J1F68uCA,"['Illegally Canada - US Border Crossing से क्या होता है', 'Illegally Canada-US Border Crossing से क्या होता है', 'India to USA Travel', 'Indian In Canada', 'Indian In USA', 'india To USA', 'indian in canada vlog', 'indian in usa vlog', 'donkey visa', 'usa donkey border crossing', 'donkey visa america', 'donkey visa video', 'texas border crossing usa donkey', 'mexico border crossing to usa punjabi donkey']",60324,1908,0,284
137,N-oViZiCMkY,"['usa donkey', 'USA DONKEY', 'usa donkey 2022', 'short', 'shorts', 'YouTube shorts', 'trending', 'viral']",1270,124,0,0
138,0kHUmZRCl0c,"['usa donkey', 'india to usa donkey', 'usa ki donkey', 'india to usa donkey route', 'america donkey', 'usa donkey 2022', 'usa donkey punjabi', 'usa punjabi donkey', 'donkey usa', 'usa donkey map', 'usa donkey rahi', 'usa donkey visa', 'usa donkey 2019', 'donkey america', 'donkey to usa', 'donkey new video', 'usa donkey status', 'usa donkers', 'usa donkey in hindi', 'usa donkey haryana', 'usa donkey real video', 'haryana to usa donkey', 'usa donkey interview', 'usa donkey new update', 'amrika donkey']",2583,95,0,2
139,rwcsamDNHjM,,8083,323,0,49
140,cgF3ZlxRLC4,"['donkey america', 'usa donkey border crossing', 'usa donkey 2022', 'donkey', 'america donkey', 'donkey usa', 'america donkey new video', 'donki usa', 'donkey movie', 'america', 'american donkey border crossing', 'usa', 'what is usa donkey', 'donki', 'donkey visa', 'donkey kya hota hai', 'donkey visa america', 'donkey flight', 'donkey to america', 'panama jungle donkey', 'donkey canada', 'mexico donkey', 'america 2 number', 'aaja mexico challiye full movie', 'what is donkey visa', 'india to america donkey', 'donkey song']",673908,15575,0,318
141,xYrCVaHUNEE,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2595,97,0,1
142,s53RXwjM2BY,"['Amrica donky', 'India to usa', 'India to Mexico', 'Mexico donkey', 'Flight donky', 'Usa border', 'Usa visa', 'Mexico visa', 'Panama jungle', 'Panama donky', 'Donkey']",893,75,0,7
143,J-dFcs_G4UE,,456,15,0,2
144,ozIc_kagCCw,,26772,1485,0,71
145,G3miXVzprok,,1535,49,0,2
146,ArHzWbx77vk,"['donkey video', 'USA DONKEY 🇺🇲 VIDEO', 'BRAZIL TO RIO BRANCO', 'MEXICO BORDER CROSSING TO USA DONKEY', 'Donkey Video 2022', 'USA', 'America camp', 'Panama city', 'Panama jungel Donkey Video', 'India to amarica donkey', 'Punjabi song 2 Numbari USA', '2 Numbari USA Wala', 'YouTube channel 2 Numbari USA Wala', 'us', 'us donkey', 'us time', 'donkey', 'USA DONKEY', 'Short', 'mexico border', 'USA camp', 'India travel group', 'Ashu Ror', 'Manoj Dey blog', 'Peru']",1922,133,0,14
147,lf0T1ZSQqv0,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2151,108,0,0
148,ZNwIIaXG1X0,"['usa donky', 'USA DONKEY2022', 'Amerika Donkey', 'India To USA Donkey', 'India In To USA Donkey']",221,17,0,0
149,CDJd1V8naQY,,1137,63,0,2
150,At1AAx1uVSM,,20532,527,0,32
151,24cHGK8Loo4,"['Indians in Bolivia', 'Bangladeshi In Bolivia', 'Pakistani in Bolivia', 'How To Enter USA', 'Usa Without Visa', 'Usa Illegal Immigration', 'Travel', 'Indian In South America', 'Bolivia to USA', 'Mexico to Usa', 'When Indian Meets Pakistani']",84914,1647,0,261
152,HVN9HsV_9I8,"['software engineering', 'software engineer', 'a day in life of indian software engineer', 'indian in usa life', 'software engineering salary', 'hindi', 'indian in usa', 'america kaise jaye', 'america ka visa kaise milega', 'how to get us visa', 'usa visa']",3818,163,0,9
153,cIeQjL7Uskw,,28612,1254,0,118
154,Ep1jFiVoLjw,,14569,607,0,120
155,hEbaSPNnO_g,"['visa agent', 'visa agents', 'donkey visa agent', 'usa donkey', 'teach visa punjabi', 'usa ki donkey', 'usa ki donkey information punjabi', 'usa donkey agent in india', 'donkey agent', 'what is donkey flight', 'donkey flight', 'usa donkey flight', 'canada donkey flight', 'canada ki donkey', 'europe donkey flight', 'europe ki donkey', 'teach visa']",12135,351,0,94
156,E4Mr-yeOnvA,['India to usa Donkey 😱😱'],32,,0,0
157,hg12mdeKgkU,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2484,64,0,0
158,w8Lm8LPMSWI,"['USA Donkey Update 2023', 'USA Illegal Entry Punjabi', 'US10 Years Visa without Documents', 'US TO CANADA', 'usa donkey', 'usa donkey update', 'usa donkey update 2022', 'usa donkey update today', 'usa donkey new update', 'usa donkey 2022 new update', 'usa donkey latest update', 'us to canada donkey', 'mexico to canada donkey', 'usa to canada donkey', 'donkey india to canada', 'donkey route to canada', 'donkey punjab to canada', 'usa ki donkey', 'america donkey', '10 years visa', 'visa 10 years']",5900,147,0,9
159,VGiLob0gNSM,,72,5,0,0
160,L5g58L4qbeM,,1720,92,0,0
161,SzJhfhDM3H0,"['India se direct America', 'India se America kese jaye', 'America Jane ka sabse aasan tarika', 'America kese jaye', 'America ki donkey', 'America me jane ke bad kya hota hai', 'America me job kese milti hai', 'America me kha pr rhna padta h', 'India se America me jane ke liye kitna kharcha aata h']",322,22,0,4
162,XTzECUR1fsc,"['USA donkey?', 'Mexico to USA?', 'USA border cross?', 'Mexico border?', 'Donkey?', 'America visa?']",2031,64,0,12
163,Rgd0HRI-SgY,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'usa jana', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey', 'Panama k Jungle', 'india to usa']",1776,49,0,0
164,NAi5EgJw5ho,"['Punjabi NRI', 'Punjabi', 'USA', 'NRI', 'Illegally', 'Illigal', 'Border', 'Punjab', 'India', 'America', 'United states of America', 'Trump', 'Biden', 'US Border', 'Punjab Mail USA', 'Punjabi TV']",263029,2228,0,144
165,GtqQUBG9CPA,,570,32,0,10
166,uxswvcbgrAg,"['Donke', 'Donkey', 'USA', 'Border', 'India to America']",168,10,0,2
167,4X0wZXrffhs,,4887,69,0,14
168,9nHm5Fv9_KI,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",3310,166,0,0
169,a3smPlBgNEY,"['canada visa', 'Canada work permit', 'schengen visa from india', 'Schengen Visa', 'Study visa update Canada', 'india to canada', 'canada visa 2022', 'canada spouse open work permit', 'canada spouse open work permit 2022', 'canada spouse visa 2022', 'USA DONKEY', 'USA VISA', 'USA STUDY VISA QUESTIONS', 'USA STUDY VISA INTERVIEW']",65860,1722,0,167
170,4iz_cavPWVE,"['brazil ki donkey', 'india-pakistan to brazil donkey flight 2020', 'brazil visa in punjabi', 'donkey flight brazil', 'usa ki donkey', 'brazil to usa donkey', 'pakistani brazil ki donkey', 'India to brazil ki donkey', 'Brazil visa for pakistani', 'Brazil visa for indian', 'teach visa punjabi', 'usa ki donkey information', 'usa donkey', 'usa ki donkey information punjabi', 'usa ki donkey information hindi', 'mexico to usa donkey', 'usa donkey flight', 'brazil donkey flight', 'brazil visa free', 'donkey brazil']",2704,92,0,13
171,Aow6HMUEB-4,"['usa donkey', 'america donkey', 'usa donkey process', 'usa donkey 2022', 'usa study visa', 'panama jungle usa donkey', 'usa donkey border crossing', 'mexico to america donkey process', 'haryana to usa donkey', 'punjab to usa donkey', 'gaurav maan', 'gaurav maan haryana', 'gaurav maan haryanvi video', 'dhaiya films', 'lalit shokeen new video', 'Episode: 254 जीभ नही कटवा दयूँ.. | Mukesh Dahiyau0010 | Haryanvi Comedy I Web Series I DAHIYA FILMS', 'Haryana roadways', 'Kunba dharme ka', 'Haryanvi comedy video']",374606,8884,0,695
172,FDZIqPQbyvg,,10528,474,0,2
173,jv8h347Ojyc,"['Naa Anveshana', 'El salvador visa for indian', 'el salvador', 'el salvador visa', 'el salvador visa for indians', 'el salvador visa free', 'el salvador visa free 2022', 'india to el salvador', 'Donkey route to usa from india', 'usa ki donkey', 'donkey flights to usa', 'donkey flight', 'usa ki donkey information hindi', 'canada donkey information', 'canada ki donkey 2022', 'mexico donkey', 'usa donkey punjabi', 'india to usa donkey']",313539,15606,0,779
174,skLQWjXBoDE,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2380,97,0,0
175,N2xEPQyLALc,,240004,3760,0,70
176,CUk_GCVJGPg,,2424,36,0,0
177,UbEeWBD6OY8,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2225,54,0,0
178,XSiQ076ylwg,"['Usa donkey', 'america donkey', 'donkey new video', 'donkey 2019', '2 nunber vich usa', 'america visa', 'usa visa', 'usa jana', 'usa donkey rahi', 'usa jan da rashta', 'usa donkey punjabi', 'usa punjabi donkey']",4483080,91755,0,2172
179,95w9wZaOUZo,"['India To USA Donkey', 'india in to usa donkey', 'USA की दीवार कूदने के बाद क्या होता है', 'Amerika ki Diwar Kudne Ke Bad', 'Donkey To America', 'Donkey Video Full Ditels', 'Donkey America', 'USA Donkey', 'usa donky', '#usadonky', '#donkeyamerica', '#donkeyvideo', 'USA Donkey kaise jate hai', 'India To USA Donkey Full Details', 'usa donkey border crossing', 'america border crossing india', 'usa donkey border crossing 2022', 'usa donkey panama jungle entry', 'usa donkey mexico border', 'INDIA 🇮🇳 TO USA 🇺🇸 DONKEY']",90404,1404,0,74
180,Q31K8s0CrI0,"['usa donkey visa', 'usa donkey 2019', 'donkey panama to usa', 'donkey fraud', 'india to usa donkey route', 'donkey flights to usa', 'donkey way of panama jungle', 'america donkey 2019', 'india to usa donkey', 'panama ju']",4692,62,0,7
181,yqYJAmpm5TI,"['how to get a job abroad without experience', 'mission abroad', 'donkey flight', 'what is donkey flight', 'jobs abroad with accommodation', 'overseas job fair', 'how to get a job abroad before moving', 'agencies for overseas jobs', 'work overseas no experience', 'jobs abroad for english speakers', 'how to get a job abroad in Europe', 'how to get networking jobs in abroad', 'how to get jobs in abroad from india', 'how to get jobs in abroad']",46953,729,0,65
182,4ZzCN6UqKfI,,381,60,0,0
183,-_ae4Vds3Zc,,1445,18,0,0
184,ukctX-Hdot0,,55580,1367,0,231
185,vvElvkKFStc,,198,7,0,0
186,VcTuIGts9fA,"['donkey', 'usa', 'maxico border', 'hondrus', 'Punjabi in usa', 'usa boys', 'India to usa donkey', 'India']",24,,0,0
187,ZgXG3F5J4X4,"['usa ki donkey', 'usa donkey', 'teach visa punjabi', 'el Salvador Visa free entry', 'India to el Salvador flight route', 'el Salvador to USA donkey flight', 'el Salvador ki donkey', 'el Salvador visa', 'el Salvador visa free', 'el Salvador donkey flight', 'el Salvador', 'el Salvador flight route', 'el salvador visa', 'punjab to el Salvador flight', 'punjab to el Salvador', 'punjab to el Salvador flight route', 'el Salvador donkey', 'hassan visa info']",7936,249,0,22
188,O8C15GVaIqg,"['india to usa donkey', 'donkey america', 'usa donkey', 'america donkey', 'usa donkey border crossing', 'donkey usa', 'mexico border crossing to usa punjabi', 'mexico border', 'usa donkey haryana', 'usa donkey status', 'usa donkey real video', 'Gaurav maan', 'gaurav maan haryana', 'usa border wall', 'panama jungle video', 'panama jungle real video', 'panama jungle full video', 'usa donkey haryana to usa', 'india to usa donkey route', 'usa ki donkey', 'haryana to usa donkey', 'us green card', 'life in usa for indians']",259364,6156,0,410
189,B-3cg9SnlQo,,5777,271,0,7
190,HCdOqj6Qw3Y,,274,25,0,1
191,QAW3CjICgrk,,528,21,0,0
192,wbeMgnJbGjA,,3056,34,0,0
193,ObVq0cpnLok,,77559,2802,0,142
194,EXN_qODiPAQ,,24,2,0,0
195,a4tKIInNxtc,"[""hassan'"", ""sialkoti'"", ""visa'usa'"", ""russia'"", ""europe'"", ""pakistan'"", ""india'"", ""australia'"", ""canada'"", ""dubai'"", ""mexico'"", ""england'"", ""germany'"", ""spain'"", 'china', 'Visa', 'Guide’', 'visa', 'guru’', 'info’', 'jani', 'tv’', 'El salvador', 'el salvador', 'immigration', 'el salvador vs brazil', 'el salvador country', 'El salvador to usa', 'el salvador visa on arrival for indian', 'el salvador visa for pakistan', 'el salvador donkey', 'el salvador to mexico border crossing', 'El salvador vsia in hindi urdu', 'El salvador illegal', 'el salvador entrevista', 'us to el', 'urdu']",5432,93,0,54
196,MgbiD1vWPCs,"['us donkey', 'us donkey 2022', 'us donkey mexico', 'us donkey from India', 'us donkey information punjabi', 'us donkey information hindi', 'us donkey texes', 'jassi backpacker vlogs']",627,59,0,15
197,0aWuPT0JQKE,,4237,59,0,19
198,3CsoUYEVnpQ,,14667,566,0,52
199,yQbQGu6s-IM,,9145,157,0,22
200,zjbDe3RbhUQ,"['usa donkey', 'usa donkey 2022', 'usa donkey border crossing', 'usa ki donkey', 'india to usa donkey', 'america donkey', 'haryana to usa donkey', 'donkey usa', 'usa donkey rahi', 'usa donkey 2021', 'usa donkey status', 'usa donkers', 'usa wall donkey', 'usa donkey punjabi', 'usa donkey haryana', 'usa donkey process', 'donker usa', 'punjab to usa donkey', 'usa donkey real video', 'usa ki donkey 2021', 'usa ki donkey 2022', 'usa donkey update 2023', 'usa punjabi donkey', 'india to usa donkey 2020', 'free visa advisor']",2521,91,0,0
201,EW5BAza5es0,"['Mexico to USA donkey', 'Canada to USA Donkey', 'USA donkey map', 'India to USA donkey map', 'USA donkey agent number', 'USA donkey 2022', 'USA Donkey price', 'USA donkey Panama jungle', 'USA Donkey in Hindi', 'Mexico to America border crossing Punjabi', 'Illegal way to go USA from India', 'Canada donkey', 'Donkey USA illegal', 'Mexico donkey', 'America Donkey 2021', 'What is donkey flight', 'Donkey flight rampant in Punjab', 'usa donkey', 'Panama jungle', 'donkey in America', 'donkey America', 'vinu lifestyle']",169,5,0,11
202,n9LuWC9jifo,"['america donkey', 'donkey america', 'donkey usa', 'sudesh kumari sad song', 'usa donkey', 'usa donkey 2022', 'usa donkey 2022 new video']",2664,71,0,0
203,_FUE2oRXFcQ,"['usa donkey', 'usa donkey 2022', 'india to usa donkey', '2 number me america', 'usa', 'donkey']",104,2,0,0
204,mM3UKrL0QAM,"['2 Numbari USA Wala', 'America', 'America camp', 'America donkey', 'Punjab to America Donkey', 'Usa donkey 2022', 'america donkey', 'america donkey new video', 'america music videos', 'america playlist', 'america songs', 'camp', 'camp america', 'donkey america', 'india to amarica donkey', 'mexico border crossing to usa enter', 'mexico to america donkey', 'punjab news', 'summer camp', 'usa donkey', 'youtube channel 2 numbari usa wala', 'mexico border', 'mexico border crossing to USA Enter', 'Punjab to USA Enter']",22623,554,0,76
