,videoId,tags,viewCount,likeCount,favoriteCount,commentCount
137,4sO0uoUQexk,"['Panama Jungle Donkey', 'America Donkey', 'Mexico_USA Border Crossing', 'Donkey America', 'America donkey 2022', 'usa donkey', 'usa donkey today', 'usa donkey new video', 'usa donkey new video 2022', 'India To Usa Donkey', 'india to Canada', 'Punjab to Canada', 'Panama jungle donkey', 'Panama jungle entry', 'Serbia to Austria donkey', 'Austria donkey', 'Italy Donkey', 'illegal Mexico To usa border crossing', 'donkey in usa', 'usa donkey border crossing', 'donkey in America']",145,6,0,0
138,cyYyT4scN6Y,,149885,5456,0,179
139,1acM0dsWlVg,,14836,955,0,6
140,sGmPtSZlAFY,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",178695,4452,0,3
141,xz4sE7Buurs,"['Vlogs', 'Billavlogs', 'Usavlogs Hindi', 'Donkey', 'Panamajungle']",15495,,0,48
142,8iFFTJ5NDBk,"['usa donkey', 'usa donkey 2022', 'usa donkey new video', 'usa donkey new Update', 'usa donkey border crossing', 'donkey usa', 'America donkey', 'donkey America', 'America donkey new video', 'Mexico to usa border crossing', 'Mexico border crossing to usa', 'Mexico border crossing entr usa', 'France to England donkey', 'Italy to America donkey', 'Panama jungle', 'Panama jungle donkey', 'Panama donkey', 'Serbia donkey', 'Serbia to Austria donkey', 'shorts', 'short video', 'shorts feed']",18085,768,0,3
143,E1kG4rRELXA,"['vinulifestyle', 'vinu lifestyle', 'india to usa donky', 'india to america Donky', 'india to usa donky route', 'Mexico border', 'Mexico to usa border crossing', 'spain to Mexico', 'spain to usa', 'ror in america', 'usa donky new update', 'best agent usa donky', 'punjabi family donky', 'donky ale balak', 'Ashu ror', 'apna america', 'donkey America', 'America donkey', 'usa donkey 2022 Panama jungle', 'donkey usa', 'usa donkey', 'Panama jungle', 'donkey route to usa from india', 'Panama forest donkey']",406,8,0,21
144,bwqVESmGZis,,65686,3332,0,14
145,Xlc-2-dPIGQ,,1366,45,0,15
146,gb7w47uksaU,"['usa ki donkey', 'usa donkey', 'Punjabi Boy In Panama', 'Punjab To Panama Donkey Flight', 'Panama To USA', 'Panama To USA Donkey Flight', 'Punjab To Panama', 'Donkey Flight', 'teach visa punjabi', 'Panama visa for indian', 'Panama visa', 'punjab to Panama', 'usa ki donkey 2020', 'usa ki donkey information hindi', 'usa ki donkey information punjabi', 'usa donkey 2021', 'punjabi agent', 'usa donkey 2020', 'india to usa donkey', 'mexico to usa donkey', 'america donkey']",3445,158,0,20
147,TsTZRtg_QeM,"['usa', 'usa 2 number America', 'America 2 number kaisa jaye', 'usa 2 number kaisa jata hai', 'usa kaisa jata hai', 'american maxico border', 'usa border crossings', 'usa new border 2022', '2 number usa 2022', 'donkey usa 2022', 'usa America 2numberi', 'visa usa', 'usa Trump 2022']",1460,63,0,0
148,vic_yo3pQ6g,,22616,594,0,5
149,xaUEpiQ-9mE,,588818,23127,0,51
150,O69dUSWWkTs,"['2 number wale', 'America donkey', 'Attitude', 'USA lifestyle']",1006,,0,7
151,4hSPE-ugB2w,"['usa ki donkey', 'usa donkey', 'teach visa punjabi', 'usa ki donkey information punjabi', 'usa ki donkey information hindi', 'usa ki donkey 2020', 'us ki donkey', 'usa donkey 2022', 'usa ki donkey in punjabi', 'usa donkey agent in india', 'usa donkey 2021', 'america donkey 2021', 'donkey visa', 'USA Donkey', 'US-Mexico Border Wall Update', 'Mexico Border Donkey', 'US-Mexico Border', 'Mexico Border ki Donkey', 'Mexico ki Donkey', 'punjabi in usa punjabi donker in usa', 'Brazil ki donkey', 'Ecuador ki donkey']",6726,258,0,32
152,Rgd0HRI-SgY,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'usa jana', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey', 'Panama k Jungle', 'india to usa']",1778,49,0,0
153,w_4RYYe9rNE,,837792,43268,0,438
154,N2ktTprg8jc,,19,1,0,0
155,mOJNMf0T2yE,"['usa donkey', 'usa donki', 'mexcio border', 'usa border donkey', 'donkey usa 2021', 'usa donkey 2020', 'Europe donkey', 'america donkey', 'usa border cross', 'usa inlegel', 'india to usa', 'usa punjabi', 'punjabi in usa', 'usa borders', 'panama', 'donkey usa', 'usa donkey 2021 update', 'us donki', 'usa donki 2021', 'usa visa update']",3456,150,0,12
156,2w4f7P0lctw,,5937,183,0,20
157,io_ekevs32k,,321839,17704,0,39
158,cxUxIEkBjO8,,891,82,0,2
159,ygkLk838YMU,"['usa donkey', 'usa donkey 2022', 'usa donkey new video', 'usa donkey full details', 'usa donkey Border crossing', 'Mexico to usa border crossing', 'Mexico border crossing to usa', '40 lakh ale', 'sidhu moose wala new song', 'America Donkey', 'Donkey America', 'Donkey usa', 'America Donkey new video', 'yt shorts', 'short video', 'shorts video', 'shorts', 'shorts feed', 'shorts beta', 'shorts on youtube', 'Panama to Usa Donkey', 'Panama Jungle', 'usa border crossing punjabi', 'Serbia Donkey', 'Italy to America Donkey']",12827,456,0,3
160,hWbP_SAbB3s,,1009,41,0,33
161,_YVTahD7cmM,,5455,111,0,7
162,VzfS9jdRk4o,,2838573,30129,0,1077
163,OhbRJ7Q3qaw,"['usa donkey', 'usa donkey 2022', 'usa donkey border crossing', 'usa donkey update', 'donkey usa', 'America donkey', 'donkey America', 'America Border', 'usa border crossing punjabi', 'usa border', 'Mexico to usa border crossing', 'Mexico Border crossing to usa', 'Mexico Border crossing entr usa', 'Panama jungle', 'Panama to usa donkey', 'usa border camp', 'Serbia donkey', 'Italy donkey', 'England donkey', 'shorts', 'short video', 'yt shorts']",355982,11291,0,23
164,W2eMezqjjl0,,486,22,0,2
165,PwGvk1zLTh0,,2773,175,0,0
166,cOmWWcK9Qu0,"['2 Numbari USA Wala', 'Donkey Information', 'Panama', 'Panama jungel', 'Usa donkey 2022', 'america donkey', 'darien gap', 'donkey america', 'europe donkey information', 'india to amarica donkey', 'panama', 'panama canal', 'panama city', 'panama jungle', 'panama jungle donkey', 'serbia to austria donkey information', 'things to do in panama', 'ukrain donkey information', 'usa donkey', 'usa donkey border crossing', 'usa donkey new video', 'usa donkey video', 'youtube channel 2 numbari usa wala', 'us time', 'us donkey']",5275,432,0,22
167,nZR3W3UlbVk,,23641,1038,0,9
168,FXrYsTYigWg,,4408,211,0,31
169,p5QobtB2L4E,"['donkey america', 'usa donkey', 'donkey video', 'america donkey', 'donki', 'donki usa', 'mexico border crossing to usa punjabi', 'usa donkey border crossing', 'mexico donkey', 'usa donkey 2022', 'canada donkey', 'america donkey new video', 'mexico donkey america']",214135,4168,0,180
170,rMaiHBXCWSk,"['usa donkey', 'usa ki donkey', 'america donkey', 'india to usa', 'australia ki donkey', 'donkey kaise lagaye', 'donkey flight', 'india to usa donkey', 'india to america donkey map', 'mexico to america donkey', 'america donkey way', 'donkey america', 'american donkey punjabi', 'donkey america punjabi', 'donkey new video', 'USA ki donkey story', 'ਕਿਵੇਂ ਲੱਗਦੀ ਹੈ America', 'donkey to USA']",3218,122,0,12
171,DKGvuHXvfgE,,5269,351,0,1
172,mM3UKrL0QAM,"['2 Numbari USA Wala', 'America', 'America camp', 'America donkey', 'Punjab to America Donkey', 'Usa donkey 2022', 'america donkey', 'america donkey new video', 'america music videos', 'america playlist', 'america songs', 'camp', 'camp america', 'donkey america', 'india to amarica donkey', 'mexico border crossing to usa enter', 'mexico to america donkey', 'punjab news', 'summer camp', 'usa donkey', 'youtube channel 2 numbari usa wala', 'mexico border', 'mexico border crossing to USA Enter', 'Punjab to USA Enter']",23161,563,0,76
173,jHkGJE6_2Yc,"['America', 'America donkey', 'America donkey from Europe', 'America donkey from india', 'backpacker', 'direct usa indian', 'donkey america', 'namaste backpacker', 'usa', 'usa donkey', 'usa donkey 2022', 'usa donkey from india', 'usa donkey to india', 'usa donkey via Mexico', 'usa donkey via europe', 'usa ki donkey', 'usa study visa', 'usa tourist visa', 'usa visa', 'usa work visa for indian', 'Usa Ki donkey', 'usa donkey 2023']",30916,897,0,174
174,Aow6HMUEB-4,"['usa donkey', 'america donkey', 'usa donkey process', 'usa donkey 2022', 'usa study visa', 'panama jungle usa donkey', 'usa donkey border crossing', 'mexico to america donkey process', 'haryana to usa donkey', 'punjab to usa donkey', 'gaurav maan', 'gaurav maan haryana', 'gaurav maan haryanvi video', 'dhaiya films', 'lalit shokeen new video', 'Episode: 254 जीभ नही कटवा दयूँ.. | Mukesh Dahiyau0010 | Haryanvi Comedy I Web Series I DAHIYA FILMS', 'Haryana roadways', 'Kunba dharme ka', 'Haryanvi comedy video']",375042,8890,0,696
175,2irzhzxDM_g,"['USA lifestyle', '2 number wale', 'USA donkey update', 'Viral video', 'Viral video shot', 'Ankush ror video']",2895,126,0,5
176,buICMXoRwsM,,21314,598,0,196
177,l_0nSxs_7Fo,"['how to get america visa', 'donkey america punjabi', 'punjab to usa', 'donki america', 'donki usa', 'donkey punjab to usa', 'donkey punjab to canada', 'ilegal border crossing america maxico', 'indian to usa by donkey', 'donkey', 'america', 'india to usa', 'india to usa donkey', 'donkey for usa live 2', 'illegal border crossing in mexico', 'unan border crossing in boat.', 'usa border crossing', 'b1 visa', 'punjabi funny video', 'punjabi video', 'donki india to usa']",100973,1539,0,0
178,XjFXBo8XV-w,,30365,1721,0,11
179,XSiQ076ylwg,"['Usa donkey', 'america donkey', 'donkey new video', 'donkey 2019', '2 nunber vich usa', 'america visa', 'usa visa', 'usa jana', 'usa donkey rahi', 'usa jan da rashta', 'usa donkey punjabi', 'usa punjabi donkey']",4484842,91779,0,2172
180,cgF3ZlxRLC4,"['donkey america', 'usa donkey border crossing', 'usa donkey 2022', 'donkey', 'america donkey', 'donkey usa', 'america donkey new video', 'donki usa', 'donkey movie', 'america', 'american donkey border crossing', 'usa', 'what is usa donkey', 'donki', 'donkey visa', 'donkey kya hota hai', 'donkey visa america', 'donkey flight', 'donkey to america', 'panama jungle donkey', 'donkey canada', 'mexico donkey', 'america 2 number', 'aaja mexico challiye full movie', 'what is donkey visa', 'india to america donkey', 'donkey song']",677500,15624,0,318
181,_KzW9Ct8WLs,"['Namaste backpacker', 'Backpacker', 'namaste', 'usa', 'usa donkey', 'usa donkey vai Portugal', 'America', 'America donkey', 'America donkey from Europe', 'Donkey America', 'Usa donkey 2022', 'usa donkey 2023', 'Usa donkey from India', 'usa donkey from Europe', 'Usa donkey via Mexico', 'Usa study visa', 'Usa tourist visa', 'Usa work visa from India', 'usa donkey from India', 'Mexico donkey from India', 'Europe donkey from India', 'Serbia donkey from India', 'Serbia donkey', 'Portugal tourist visa', 'Usa visa update']",3609,165,0,30
182,u5XlJ-oFjKc,,208684,4947,0,232
183,aAbWrPMlwGI,,66224,3289,0,337
184,tQA6EtUgWAs,,25,2,0,0
185,QEDrDYeNMPk,,20813,,0,12
186,Etjh7o11vEQ,"['usa donkey', 'maxico to usa donkey', 'usa donkey video', 'america donkey video']",538,6,0,0
187,JJIeXFbqReo,"['AMERICA CEMP', 'Border', 'Donky', 'PANAMA JUNGEL DONKEY', 'Panama city', 'Panama jungel Donkey Video', 'USA DONKEY 🇺🇲 VIDEO', 'USA camp', 'YouTube', 'america donkey video 2022', 'border patrol', 'border security', 'borders', 'donkey video', 'donkytube dinqlejoch', 'mexico to usa donky', 'nato vs russia', 'russian air defense', 'us vs russia', 'usa donkey video', 'usa donkey video 2022', 'usa donky news', '2 Numbari USA Wala', 'YouTube channel 2 Numbari USA Wala', 'Manoj Dey blog', 'Short', 'us time', 'song America wala']",12137,655,0,15
188,IADb87LNlaY,,7550,,0,6
189,d_ma3usBOF8,"['teach visa punjabi', 'usa ki donkey', 'usa donkey', 'Panama to America Donkey Flight', 'Panama Borders', 'America Donkey Flight', 'us ki donkey', 'usa donkey 2022', 'usa ki donkey in punjabi', 'usa donkey agent in india', 'usa donkey 2021', 'Joe Biden start Mexico wall', 'Brazil ki donkey', 'Colombia ki donkey', 'belize ki donkey', 'Mexico ki donkey', 'Nicaragua ki donkey', 'america ki donkey', 'usa ki donkey 2020', 'teach visa']",2892,73,0,6
190,PC57io7bdTQ,"['India to usa donkey', 'punjab to usa donkey', 'usa border crossing punjabi', 'Panama donkey punjabi', 'usa donkey', 'donkey usa', 'America donkey', 'donkey America', 'usa donkey new video 2022', 'usa donkey new video', 'America Donkey new video', 'Mexico border crossing entr usa', 'Mexico to usa donkey', 'usa donkey 2022', 'America Donkey 2022', 'donkey', 'India to usa', 'India to Canada', 'Serbia to Austria donkey', 'Serbia donkey', 'Austria donkey', 'Mexico border crossing to usa']",108,,0,0
191,6JMcPqHk90A,"['America donkey', 'Donkey', 'USA', 'Usa', 'Usa donkey', 'Usa donkey 2022', 'america donkey 2022', 'america ki donkey 2022', 'donkey america punjabi', 'india to america donkey', 'india to usa donkey', 'live ||usa donkey 2022||illgle border crossing mexico to usa punjabi pounch gaye 2022', 'mexico donkey', 'pakistan to usa', 'usa camp jail punjabi', 'usa donkey', 'usa donkey border crossing', 'usa donkey camp', 'usa donkey panama jungle entry', 'usa donkey punjabi', 'usa ki donkey', 'usa new donkey video 2022']",17263,827,0,13
192,NYVvcIK4afM,,4516,253,0,0
193,LsdaBT71saE,"['josh talks', 'josh talks punjabi', 'josh talk punjabi', 'r jogi', 'r jogi singer', 'r jogi interview', 'r jogi songs', 'r jogi hit song', 'sohna chehra r jogi', 'r jogi new songs 2022', 'r jogi live show', 'r jogi speech', 'aaja mexico challiye', 'real donkey story', 'use donkey real story', 'donker usa', 'america donkey', 'america donki', 'punjab to germany', 'Panama Jungle', 'Mexico Wall', 'Border america', 'Donkers', 'agents', 'Girls Donkey', 'Mexico Border Crosing', 'Real Story', 'panama jungle donkey', 'r jogi song']",742144,19798,0,314
194,xNpp6KkUVwc,"['America camp', 'California', 'Los angeles', 'New york', 'Panama', 'Truck', 'Usa donkey', 'america playlist', 'america songs', ""america's got talent"", 'california crime', 'california love', 'camp', 'casco viejo panama', 'colonel loud california', 'donkey youtube', 'dump truck', 'fire truck', 'living in panama', 'los angeles attractions', 'los angeles lakers', 'new york city', 'new york travel guide', 'panama canal', 'summer camp', 'things to do in los angeles', 'trucks', 'usa', 'usa donkey 2022', 'usa donkey border crossing']",2379,318,0,72
195,HCV1mQocd6M,,6604,118,0,0
196,xjGiD3fO7J8,"['America lifestyle', 'USA lifestyle', 'USA donkey', 'India to USA by donkey', 'Ashu ror', 'Ashu ror video', 'America culture', 'Indian people in USA', '2 number wale', '2 number aale', 'India vs USA', 'Dollar', 'Donkey', 'Panama jungle', 'Panama', 'Colombia', 'Samunder ka rasta', 'India to america']",72266,1660,0,143
197,fwn8ok10k-s,"['donkey', 'going USA', 'first vlog', 'Panama jungle', 'first day in Panama jungle', '2 number to USA', 'how to go USA with 2 number', 'donkey me kase jaye America', 'America wall', 'going America', 'first day in jungle', 'donkey vedios', 'go USA', '2 number me USA', 'America']",54,8,0,1
198,uzRcf1MTHfU,"['video', 'cbsn', 'originals', 'live news', 'Darien Gap', 'Darien', 'Immigration', 'Mexico', 'Colombia', 'Panama', 'Asylum']",3004619,22055,0,3224
199,lMAItC7U5QY,,2479,87,0,0
200,S2qokTr_QiE,,1108,134,0,1
201,d8kbFGhqXBw,"['#usa donkey', '#donkey usa', '#america donkey', '#donkey america', '#india to usa donkey', '#usa donkey border crossing', '#usa donkey 2022', '#usa donkey 2023', '#donkey', '#usa donkey new video', '#france to england donkey', '#uk donkey', '#serbia donkey', '#india to amarica donkey']",1361,95,0,
202,bHEpY8-liIY,,11858,526,0,34
203,fXwIX4k590g,,4,1,0,0
204,cs-nl1eVpX0,,196436,10882,0,42
205,FSGmJNlm5mQ,"['indian vlogger', 'indian software engineer in usa', 'singh in usa']",1802987,115233,0,929
206,yx5-Xygka0c,['#InShot'],2333,85,0,7
207,q8oJ-LUm6Pw,,4283,216,0,2
208,u7tlrK4srY4,,22517,1630,0,7
209,6nJjy-tcckQ,,123904,5310,0,321
210,dNtmYbRS-FU,,416,23,0,1
211,Tl9-yHTLCwU,,76,7,0,2
212,yZSFaCwJHYg,,5502,287,0,0
213,ruXIYj6jJjg,,101,4,0,0
214,G-7qKMY4hFE,,5371,374,0,2
215,J7JqyeBkC7c,,7792,180,0,4
216,ojshYAzqmJM,"['usa ki donkey', 'pakistani to usa ki donkey', 'pakistani to usa donkey', 'usa ki donkey information in urdu', 'illegal immigrant from pakistan', 'teach visa', 'visa teach', 'hassan teach visa', 'usa ki donkey information hindi', 'america ki donkey', 'usa donkey', 'Pakistan to USA New Donkey Flight Route', 'donkey flights to usa', 'donkey flight in hindi', 'Donkey Flight in 2022', 'Donkey Flight', 'india to usa donkey', 'pakistani agent in usa', 'donkey agent']",21012,356,0,60
217,oPpbIIau5Lk,"['donkey America', 'USA donkey', 'donkey video', 'US Canada border', 'donkey process', 'Australia donkey', 'Canada donkey', 'America kaise jaye in Hindi', 'donkey America Mexico border', 'America ki donki', 'india to usa donkey', 'usa donkey border crossing', 'usa donkey kaise jate hai']",33117,850,0,28
218,dXvD7dyaO38,,14150,758,0,0
219,YamCKjdZEgU,,2106,58,0,0
220,14_FVmdIiSg,,180846,13315,0,56
221,QejIBopPFfo,,4246,267,0,1
222,nkuafTwWQr0,,842726,11121,0,674
223,N2xEPQyLALc,,240592,3765,0,70
224,F4pfKE0i-Tc,,1862,103,0,0
225,1F7_JAAGhWg,"['Usa 2 no.', 'donkey usa punjabi', 'panamajungle video', 'usa donkey 2020 video', 'panama jungle new video', 'usa donkey new video', 'usa punjabi work', 'usa visa', 'visa of usa', 'america paper', 'usa paper']",232884,5272,0,255
226,w8Lm8LPMSWI,"['USA Donkey Update 2023', 'USA Illegal Entry Punjabi', 'US10 Years Visa without Documents', 'US TO CANADA', 'usa donkey', 'usa donkey update', 'usa donkey update 2022', 'usa donkey update today', 'usa donkey new update', 'usa donkey 2022 new update', 'usa donkey latest update', 'us to canada donkey', 'mexico to canada donkey', 'usa to canada donkey', 'donkey india to canada', 'donkey route to canada', 'donkey punjab to canada', 'usa ki donkey', 'america donkey', '10 years visa', 'visa 10 years']",5925,148,0,9
227,l7ccmtAIjzo,,2445,75,0,0
228,aWijrLRGieI,,16826,561,0,4
229,-huT4RGWvGc,,765,35,0,1
230,WzhPimE4FBo,"['the boys', 'USA Donkey 2022', 'US donkey', 'america donkey video', 'haryana aale']",62,0,0,0
231,uiEPQ1zC7jI,,13,1,0,0
232,oT_kRiWyfDM,,674,32,0,5
233,vME3HcHIO0o,,11671,768,0,6
234,GFt6cbERHk8,"['usa donkey 2022', 'usa donkey 2021', 'usa donkey video', 'usa donkey status', 'usa donkey interview', 'usa donkey panama jungle entry', 'usa donkey haryana', 'usa donkey agent', 'usa donkey border crossing', 'usa donkey border crossing punjabi']",7076,131,0,4
235,TdFKvqbQyd8,"['usa ki donkey', 'usa ki donkey information hindi', 'usa ki donkey information punjabi', 'usa ki donkey 2020', 'usa donkey', 'usa donkey 2022', 'usa ki donkey 2023', 'usa ki donkey information in urdu', 'teach visa', 'america ki donkey', 'Pakistan to USA New Donkey Flight Route', 'donkey flights to usa', 'donkey flight in hindi', 'Donkey Flight in 2023', 'Donkey Flight', 'india to usa donkey', 'pakistani agent in usa', 'donkey agent']",1271,54,0,5
236,R3DEf4v1W0I,"['flight america di song', 'new sad song punjabi', 'latest new punajbi song', 'sahil mathana new song', 'manpreet singh latest song', 'amit saini new songs', 'gulzar chhaniwala', 'jani songs 2021', 'honey singh songs', 'babbu maan song', 'renuka panwar song', 'b prak song', 'kaka song 2021', 'r nait song', 'Sidhu moosewala song', 'amrit maan song', 'mankirat song', 'ajay hooda song', 'raju Punjabi song', 'ninja song', 'sherry maan song', 'kd song', 'salman khan song', 'binder danoda song', 'sartaj song']",101730,9278,0,740
237,Pk7lEis52JQ,,14838,939,0,6
238,D9zkHC0KGlo,"['punjab news', 'punjab latest news', 'punjabi latest', 'punjab latest', 'latest news', 'breaking news', 'punjabi news today', 'latest punjab news today', 'punjab news today', 'punjabi videos', 'punjab tehlka channel', 'punjabi tehlka', 'punjabi khabran']",752475,8980,0,330
239,bs8mQdtbQfo,"['usa donkey', 'usa ki donkey', 'donkey flight', 'teach visa punjabi', 'America illegal immigrants in 2022', 'us Mexico border donkey', 'flight Brazil visa', 'usa donkey punjabi', 'usa donkey rahi', 'America donkey flight update 2022', 'Mexico-Panama-Brazil Borders Flight News', 'usa ki donkey 2020', 'usa donkey 2020']",9789,394,0,42
240,Zhk_5SIF2jI,,5,2,0,0
241,mJeP-I7ACCM,"['Ecuador visa free', 'India to Ecuador donkey flight', 'Ecuador to USA', 'ਯੂਐਸਏ ਡੀ ਡੰਕੀ', 'Ecuador donkey flight', 'Ecuador visa', 'ecuador visa for indian', 'ecuador visa for pakistani', 'ecuador visa requirements', 'Ecuador ki donkey', 'usa ki donkey', 'usa ki donkey 2021', 'teach visa punjabi']",5364,179,0,43
242,rwcsamDNHjM,,8300,328,0,49
243,47Mo9FfpUa4,,3,1,0,0
244,zAFiNAh6emM,,10390,357,0,41
245,B41hL5XibCA,"['#ashuror', '#usadonkey', '#mexicoborder', '#mexicotousaborder', '#borderusa']",169096,6251,0,1338
246,YLSZ6CLwrXc,,8000,555,0,2
247,8DLXhk3cdnM,,24,5,0,0
248,dKMl0tNAWNA,,3205,182,0,0
249,cJDPsyEbWq8,"['usa donkey', 'usa ki donkey', 'teach visa punjabi', 'india to brazil flight', 'india to brazil flight cost', 'delhi to brazil flight fare', 'india to brazil donkey', 'america ki donkey', 'usa ki donkey information hindi', 'usa ki donkey information punjabi', 'usa ki donkey 2020', 'india to uae flight', 'india to uae flights update', 'india to dubai flights', 'donkey flight 2020', 'donkey flight', 'what is donkey flight', 'Brazil ki donkey']",4938,219,0,285
250,vRGYU09W2l8,,400,13,0,0
251,4ZzCN6UqKfI,,502,70,0,0
252,z2-CYfnmxAw,,159,56,0,0
253,SZk9wdZNl0Q,,669,79,0,8
254,F_fjaTTY7c0,"['#panama', '#usa', '#usadonkey', '#usa2numberi', '#maxicoborder', '#usaborder', 'Mexico to USA donkey', 'Canada to USA Donkey', 'USA donkey map', 'India to USA donkey map', 'USA donkey agent number', 'USA donkey 2022', 'USA Donkey price', 'USA donkey Panama jungle', 'USA Donkey in Hindi', 'Mexico to America border crossing Punjabi', 'Illegal way to go USA from India', 'Canada donkey', 'Donkey USA illegal', 'Mexico donkey', 'America Donkey 2021', 'What is donkey flight', 'Donkey flight rampant in Punjab']",51,4,0,0
255,aYpKmPy11B8,,44,0,0,0
256,4nVhsYEQSMA,"['immigration', 'border patrol', 'mexico donkey america', 'mexico donkey punjabi', 'mexico donkey america 2022', 'mexico donkey real video', 'hindi travel vlog', 'mexico donkey from india to america', 'mexico to usa donkey', 'mexico to usa donkey 2022', 'how to go to america from india', 'अमेरिका कैसे जाएं', 'ਅਮਰੀਕਾ ਡੌਂਕੀ', 'ਮੈਕਸੀਕੋ ਤੋਂ ਅਮਰੀਕਾ']",198411,4266,0,286
257,ibruiTY5wj4,"['usa mexico border', 'texas', 'why indians cross usa mexico border', 'Usa donkey', 'Dunkee', 'Dunki', 'Illegal border crossing', 'Indian']",225211,4445,0,245
258,7_UsqK_GAE0,,2494,229,0,1
259,O3zIR7gPQoA,,906922,8621,0,253
260,nyJyCy2zFrk,,119,7,0,0
261,-ze4CZy4HVs,,64,3,0,0
262,K8xlfjgfO30,"['JG info', 'usa donkey', 'america donkey', 'usa ki donkey', 'donkey', 'usa donkey border crossing', 'usa donkey 2022', 'usa donkey punjabi', 'mexico donkey', 'donkey 2019', 'india to america donkey', 'usa donkey rahi', 'usa donkey camp', 'donkey new video', 'usa donkey enjoy', 'usa donkey agent', 'america ki donkey', 'usa punjabi donkey', 'america ki donkey 2022', 'donkey 2022', 'donkey video', 'usa donkey panama jungle entry', 'donkey videos', 'canada donkey', 'donkey flight', 'illegal donkey', 'usa donkey open']",381,5,0,1
263,nUC9JZvUMm8,,161,8,0,0
264,U5AVg3x8YPk,"['america deported indians', 'us deported indians', 'mexico deported indians', 'indians deported', 'illegal indians', 'america illegal indians', 'mexico illegal indians', 'america deport indian', 'america deport punjabi', 'mexico deports indian', 'indian migrants', 'mexico deports 311 indian migrants', 'अवैध भारतीय', 'प्रवासी भारतीय', 'अमेरिका अवैध भारतीय', 'मेक्सिको अवैध भारतीय', 'भारतीय डिपोर्ट', 'इंडियन माइग्रेंट डिपोर्ट', 'अवैध प्रवासी भारतीय', 'अमेरिका', 'मेक्सिको']",2460762,36028,0,2886
265,8W5zs5CSOSg,,180,11,0,1
266,vZSCg6UfeP4,"['usa donkey', 'teach visa punjabi', 'usa ki donkey', 'USA donkey', 'Mexico borders', 'Brazil flights', 'Panama jungle', 'usa ki donkey 2020', 'usa ki donkey information punjabi', 'usa ki donkey information hindi', 'us ki donkey', 'usa donkey 2022', 'usa donkey 2020', 'usa donkey process', 'usa ki donkey in punjabi', 'usa donkey agent in india', 'usa donkey 2021', 'america donkey map', 'donkey route to canada', 'america donkey 2021', 'donkey visa', 'America di Donkey flight', 'usa donkey punjabi']",1787,105,0,60
267,it5FjXJnvO0,,6071,,0,1
268,Iwnh6B6-GEE,,21388,,0,
269,JHOoz0ATiCk,,3964,269,0,0
270,AS0h7b9AVms,,20,0,0,0
271,BHFDebQ-Jc8,,2124,65,0,0
272,qj2eIX1nl2M,,226,11,0,0
273,DnlIaVIOvnc,"['#mexico', '#india', '#indiatousa', '#illigaltraffking', '#childtraffking', '#riogrande', '#border', '#usaentry', '#usavisa', '#texas', '#hondrus', '#colombia', '#camps', '#borderscurity']",1550,77,0,5
274,GVtHdyX-QMg,,79,5,0,5
275,mGj2uKvev2E,"['usa donkey', 'USA news in Punjabi', 'Guatemala–Mexico border Donkey', 'Guatemala–Mexico border', 'Guatemala di donkey', 'Mexico di donkey', 'usa ki donkey 2020', 'usa ki donkey information punjabi', 'usa ki donkey information hindi', 'usa ki donkey', 'us ki donkey', 'usa donkey 2022', 'usa donkey 2020', 'teach visa punjabi', 'usa donkey process', 'usa ki donkey in punjabi', 'usa donkey agent in india', 'usa donkey 2021', 'america donkey map', 'donkey route to canada', 'america donkey 2021', 'donkey visa', 'usa']",4892,232,0,163
276,bwgBfJMP5s4,,20026,906,0,5
277,Nx_JVtbvthc,,100,7,0,1
278,TyAtPkAItw0,"['punjab news', 'punjab latest news', 'punjabi latest', 'punjab latest', 'latest news', 'breaking news', 'punjabi news today', 'latest punjab news today', 'punjab news today', 'punjabi videos', 'punjab tehlka channel', 'punjabi tehlka', 'punjabi khabran']",1584454,19638,0,495
279,3xDyHIdhr8I,,89301,3194,0,178
280,c9iZXFBs6wc,,854,,0,0
281,PRaQoAViW_w,,12,0,0,0
