,videoId,tags,viewCount,likeCount,favoriteCount,commentCount
14,SKYC65jzj5U,,835712,36906,0,99
15,WF4-GH6gT_k,,577281,19269,0,784
16,_dME5eZ4dLQ,"['india to usa donkey', 'donkey america', 'usa donkey', 'america donkey', 'usa donkey border crossing', 'donkey usa', 'mexico border crossing to usa punjabi', 'mexico border', 'usa donkey status', 'usa donkey real video', 'panama jungle video', 'panama jungle real video', 'panama jungle full video', 'usa donkey haryana to usa', 'india to usa donkey route', 'usa ki donkey', 'haryana to usa donkey', 'Donkey flight rampant in Punjab', 'USA Donkey Route', 'America donky map', 'Panama jungle']",348,14,0,1
17,hG84NMmT0-4,,200118,,0,43
18,pux309R_Ljo,,42026,2146,0,101
19,fbuFDw5Acg8,,261083,6410,0,248
20,1D-ac4de6E8,"['USA lifestyle', 'USA donkey', 'Donkey USA', 'Mexico country', 'Mexico information', 'Indian in USA', '2 number wale', 'Ashu ror', 'Kholti khota sikka', 'Viral video', 'Video viral', 'Donkey update']",15509,656,0,106
21,34AzvUjc2ws,"['panama jungle', 'indian in panama jungle', 'indian donki system', 'donki kya hota hain', 'mexico usa border crossing', 'indian in usa', 'mexico to usa border crossing', 'panama jungle death videos', 'panama jungle donki video', 'donkers videos of panama', 'dangerous forest of panama', 'mexico border crossing', 'indian in canada', 'indian donkers', 'dunki trailer sharukhan movie', 'mexico usa border', 'donki real videos', 'dead man in panama jungle', 'usa canada border', 'usa caneda border']",1082367,21086,0,540
22,j0FgD3Kv_nc,"['#panama', '#usa', '#usadonkey', '#usa2numberi', '#maxicoborder', '#usaborder']",79688,3012,0,233
23,RO-DJS9K4EU,,119645,2452,0,84
24,9pjtR8jQGwA,,8962,357,0,108
25,aEJLfeVz-xo,,76036,715,0,111
26,jBHHZt08zNo,"['usa donky kese lgate he', 'panama jungle', 'guatemala', 'usa entry without Visa', 'Mexico border']",125796,3191,0,185
27,q-h09idPxg4,,1363233,34721,0,951
28,VSPj51bioPc,,159738,7942,0,34
29,vMpQuHznKbI,"['usa donkey', 'usa donkey 2022', 'donkey usa', 'usa donkey new video', 'usa donkey border crossing', 'india to usa donkey', 'America donkey', 'donkey America', 'America donkey new video', 'Mexico to usa border crossing', 'Mexico border crossing to usa 2022', 'Mexico to usa border crossing punjabi', 'usa border crossing', 'Mexico border crossing', 'shorts', 'shorts video', 'short video', 'yt shorts', 'Serbia donkey', 'England donkey', 'Canada donkey']",3113,115,0,1
30,z5IOgk7WB4g,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",2225002,109851,0,1882
31,TDjEhhWMt5Q,,270557,13824,0,34
32,8on2Be9xQ_w,,825399,23835,0,381
33,sAXSqXDKn34,"['usa Donkey', 'usa Donkey new video', 'usa Donkey border crossing', 'America Donkey', 'Donkey America', 'shorts', 'shorts video']",59911,1995,0,1
34,XYCrGentqJA,"['Refuses life in Germany', 'Asylum in germany', 'Asylum in europe', 'Asulym in usa', 'India to europe', 'Greece to germany', 'India to America donkey', 'donkey route to usa from india', 'donkey panama to usa', 'donkey pakistan to usa', 'bolivia to usa donkey', 'europe to usa donkey', 'england to usa donkey', 'donkey in usa punjabi', 'india to usa donkey map', 'donkey usa mexico border', 'donkey usa new video', 'serbia to usa donkey', 'spain to usa donkey', 'usa donkey haryana to usa', 'vinu lifestyle']",284,7,0,0
35,4fODIBVwUdw,"['American donkey', 'American donkey by punjab', 'punjabi ne khole America donkey de raan', 'raaj', 'viral video', 'fateh talk']",776975,14670,0,712
36,FVX2DvWvgTU,"['2 Numbari USA Wala', 'USA DONKEY', 'america music videos', 'america playlist', 'america songs', 'panama city', 'panama city beach', 'panama city beach florida', 'panama city beach things to do', 'panama city beach vacation', 'panama city florida', 'panama city panama', 'panama city tour', 'things to do in panama city', 'things to do in panama city beach', 'usa donkey 2022', 'usa donkey punjabi', 'usa donkey video']",15571,445,0,41
37,domN0sQe1o4,,1944112,,0,137
38,uLcwDwA5_J4,,19103,579,0,
39,dSOMBC4156I,"['dunki', 'usa mexico border', 'indians in usa', 'Shahrukh khan', 'Aaja mexico chaliye', 'Donkey usa', 'Mexico', 'Dunki']",1190788,20249,0,1486
40,u7tlrK4srY4,,22516,1630,0,7
41,_4ZgAVbPOlc,,155250,7811,0,22
42,Fes9V3SA4jI,,483566,12527,0,173
43,XMpVCTAokuI,,7821,531,0,0
44,q591Wgy_TXs,,662,59,0,0
45,pvIA2UtNV0E,"['how to make documentation for usa donkey', 'how to cross Mexican border easly to enter usa', 'how to enter in usa from mexico', 'how to find donkey agents in india', 'USA donkers', 'Usa donkey', 'How to cross panama forest', 'usa donkey 2022', 'how to find best way to enter usa on donkey']",204245,4407,0,25
46,ozIc_kagCCw,,27484,1502,0,71
47,22M7hJ5bT44,"['usadonkey', 'Mexico', 'mexicoborder', 'tapachula', 'CHIAPAS', 'tapachulatochiapas', 'usaborder', 'panamajungle', 'Mexicojungle', 'panama', 'panamacity', 'ashuror']",257637,7384,0,458
48,Ofet5tixK8o,,59966,2328,0,178
49,r4mCnd4yMOw,"['usa donkey', 'usa donkey video', 'panama jangle video', 'america donkey', 'usa donkey camp']",766,16,0,0
50,SUjrS07F46c,,5457,283,0,2
51,RgaiDQ0aiRU,"['travel', 'traveling', 'vacation', 'visiting', 'travelvlog', 'trip', 'holiday', 'tourism', 'tourist', 'vlog', 'mytravels', 'digitalnomad', 'backpacker', 'backpacking', 'globetrotter', 'Best resort 2021', 'travel in covid', 'corona travel', 'quarantine travel', 'inspiration', 'learning', 'home', 'travel in one minute', 'traveldeck', 'things to do', 'places to visit', 'luxury', 'pools', 'top travel destinations 2021']",793,18,0,0
52,r30-6tBvRSY,,62581,2920,0,13
53,hbE86ml_Efk,,1468524,47596,0,107
54,mVb597qO5ks,"['Panama Jungle to America Journey', 'Panama Jungle to America', 'America Kaise Jaye', 'Usa Border Crossing', 'Mexico Border Crossing', 'NRI PUNJABI', 'Student Lifestyle in Canada', 'Work Lifestyle in Usa', 'Usa Truck driver', 'Canada Billboard', 'Circle Punjabi', 'CirclePunjabichannel', 'Circle Punjabi New Videos', 'Circle Punjabi News', 'Usa Donkey', 'America Donkey Journey Real Story', 'Panama Jungle', 'Usa Donkers', 'Punjabi In usa', 'Sidhu Moosewala New Song Update', 'Usa Donkey Kaise Lagti hai']",3228,68,0,10
55,KaW1f9frj08,,89244,6866,0,29
56,OdR_PFNcKsk,,791,50,0,0
57,pazbjX9BQAM,,339878,11328,0,54
58,8lq4O-Q-pg8,,42,3,0,0
59,ElczJDcwR7s,"['mexico to usa donkey', 'india to usa donkey', 'america donkey', 'usa donkey visa', 'donkey panama to usa', 'america donkey visa', 'usa donkey 2019', 'panama jungle donkey #donkey #uniquezone', 'punjabi in panama jungle', 'india to usa', 'donkey', 'panama 2019', 'jungle', 'panama jungle', 'punjabi agent', 'agent dhokha', 'agent fraud', 'fraud', 'america border', 'mexico border', 'punjabi jail in jungle', 'donkey fraud', 'donkey na laeo', 'punjabi donkey in jungle']",115772,1068,0,48
60,ewD2WoBJT4c,,1197,37,0,0
61,ltji9A7k8v4,,10255,560,0,2
62,d8kbFGhqXBw,"['#usa donkey', '#donkey usa', '#america donkey', '#donkey america', '#india to usa donkey', '#usa donkey border crossing', '#usa donkey 2022', '#usa donkey 2023', '#donkey', '#usa donkey new video', '#france to england donkey', '#uk donkey', '#serbia donkey', '#india to amarica donkey']",1348,94,0,
63,_rbUfJY3hmc,,874347,38922,0,126
64,xNpp6KkUVwc,"['America camp', 'California', 'Los angeles', 'New york', 'Panama', 'Truck', 'Usa donkey', 'america playlist', 'america songs', ""america's got talent"", 'california crime', 'california love', 'camp', 'casco viejo panama', 'colonel loud california', 'donkey youtube', 'dump truck', 'fire truck', 'living in panama', 'los angeles attractions', 'los angeles lakers', 'new york city', 'new york travel guide', 'panama canal', 'summer camp', 'things to do in los angeles', 'trucks', 'usa', 'usa donkey 2022', 'usa donkey border crossing']",2197,301,0,69
65,4bzAzTBq61c,,329,22,0,3
66,axXhqLiRMjA,"['vinu lifestyle', 'india to mexico donkey route', 'india to\\nmexico donkey', 'india to usa donkey map', 'india to america donkey', 'india to usa full\\njourney', 'india to usa donkey route', 'india to\\nusa flight journey', 'india to usa vlog', 'india to\\nusa by road', 'america ki donkey kaise lagti\\nhai', 'america me india ka', 'america me\\nindian independence day', 'america work\\npermit visa 2023', 'india se america jane me\\nkitna paisa lagta hai', 'india se america kese\\njaye', 'india se america kitna dur hai']",6403,171,0,28
67,8ldepFMtXo4,"['2 Numbari USA Wala', 'America camp', 'America donkey', 'Punjab to America Donkey', 'Usa donkey 2022', 'YouTube', 'america donkey', 'america donkey new video', 'donkey america', 'india to amarica donkey', 'mexico border crossing to usa enter', 'mexico to america donkey', 'nato vs russia', 'punjab news', 'russian air defense', 'us vs russia', 'usa donkey', 'youtube channel 2 numbari usa wala', 'USA DONKEY VIDEO', 'Panama jungel video', 'Manoj Dey blog', 'Ashu Ror', 'donkey video', 'us time', 'America', 'mexico border']",9755,347,0,71
68,ipNWfyet1L8,,50005,3834,0,38
69,3SpmznmAda8,"['usa', 'India to usa', 'usa donkey', 'usa donkey status', 'usa donkey shorts', 'usa donkey 2022', 'Panama', 'Panama jungle', 'India to usa donkey', 'usa donkey latest videos', 'usa donkey haryana', 'usa donkey panama jungle entry', 'usa donkey border crossing', 'usa donkey mafia', 'Panama jungle donkey', 'donkey America', 'Panama jungle to America', 'India to usa donkey videos']",418,25,0,1
70,oEmkEjGZFuI,,54955,1730,0,79
71,_KzW9Ct8WLs,"['Namaste backpacker', 'Backpacker', 'namaste', 'usa', 'usa donkey', 'usa donkey vai Portugal', 'America', 'America donkey', 'America donkey from Europe', 'Donkey America', 'Usa donkey 2022', 'usa donkey 2023', 'Usa donkey from India', 'usa donkey from Europe', 'Usa donkey via Mexico', 'Usa study visa', 'Usa tourist visa', 'Usa work visa from India', 'usa donkey from India', 'Mexico donkey from India', 'Europe donkey from India', 'Serbia donkey from India', 'Serbia donkey', 'Portugal tourist visa', 'Usa visa update']",3076,139,0,28
72,Wgjoj13TtY0,,178839,3495,0,30
73,fcpCTgeiBew,"['Punjab NEws', 'Punjab news live', 'Punjabi News Channel', 'Breaking News', 'news update today', 'India News', 'punjabi videos', 'punjab news lockdown', 'Pinda vale jatt', 'punjab news live today', 'News in punjabi', 'news live today', 'America Donkey', 'america donkey way', 'mexico to america donkey', 'mexico to america border crossing', 'america border crossing punjabi', 'india to america donkey map', 'america illegal entry punjabi', 'america survival live', 'punjabi in america', 'punjabi arrested in America']",2190160,54690,0,1556
74,X6YPd9OjytM,"['Mr beats', 'Mr beast india', 'Mr beats india', 'Usa donkey', 'India to Mexico', 'Europe to Mexico', 'Uk to Mexico', 'Panama donkey', 'Beast', 'New blog']",76909,1734,0,82
75,FjhpPySYLmU,"['usa donkey', 'usa donkey new video', 'America donkey', 'Donkey usa', 'Donkey America', 'usa donkey 2022', 'India to usa donkey', 'India to Canada', 'usa donkey border crossing', 'Mexico to usa border crossing', 'Mexico Border crossing to usa', 'usa border crossing punjabi', 'usa border', 'Mexico Border Crossing entr usa', 'Panama jungle', 'Panama donkey', 'shorts', 'short video', 'shorts feed', 'Serbia donkey', 'England donkey', 'Italy donkey', 'usa donkey Video']",1137,30,0,0
76,nNGDQuKmsqE,"['#usa', '#usadonkey', '#usaborder', '#usamexicoborder', '#maxicoborder', '#usanews', '#ashuror']",139803,4840,0,317
77,6rwoEhPotPs,,135,,0,0
78,v72Y2zmLuUU,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'brazil ki donkey', 'usa jana', 'donkey new video', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey']",970,44,0,0
79,mM3UKrL0QAM,"['2 Numbari USA Wala', 'America', 'America camp', 'America donkey', 'Punjab to America Donkey', 'Usa donkey 2022', 'america donkey', 'america donkey new video', 'america music videos', 'america playlist', 'america songs', 'camp', 'camp america', 'donkey america', 'india to amarica donkey', 'mexico border crossing to usa enter', 'mexico to america donkey', 'punjab news', 'summer camp', 'usa donkey', 'youtube channel 2 numbari usa wala', 'mexico border', 'mexico border crossing to USA Enter', 'Punjab to USA Enter']",23016,562,0,76
80,HjjtSeHI59Y,"['punjabi vlogger', 'punjabi vlogs', 'punjabi vlog', 'punjabi couple', 'punjabi vlogger video', 'punjabi vlogger canada', 'punjabi', 'punjabi vlogger new video', 'punjabi songs', 'punjabi vlogger latest video', 'punjabi vlogging', 'best punjabi songs', 'punjabi vlogger roast', 'top 10 punjabi vloger', 'punjab', 'narula vlogs', 'punjabi youtuber', 'punjab vlog', 'kimmi pawan vlogs', 'mr mrs narula vlogs', 'top 10 punjabi vlogger', 'punjabi travel vlog', 'vlogs', 'punjabi vlogger exposed', 'punjabi vines']",118315,2841,0,45
81,IHfD7ipKmF4,['#InShot'],9603,292,0,40
82,BFQFv3afSPs,,331,16,0,0
83,asfWNOVWyW4,,299586,12566,0,28
84,iqa3HzBT3UM,"['पनामा जंगल का रहस्य', 'PANAMA JUNGAL | Full Details Story of Panama Jungle | पनामा जंगल का रहस्य | USA Donkey #panamajungle', 'PANAMA JUNGAL पनामा जंगल 2023 | FULL DETAIL PANAMA JUNGALE | पनामा जंगल का रहस्य | USA Donkey', 'panama jungle donkey', 'panama jungle donkey 2022', 'panama jungle america', 'panama jungle to america in hindi', 'America donkey punjabi panama jungle', '|Panama Jungle🥺|| कोई मत आना यहां पर USA donkey 🙏']",697,27,0,4
85,43L_hKERoG0,"['#2numbriusawala', '#America donkey best agent', '#America jane ke liye kya kare', '#India to america ticket price', '#India to usa flight journey', '#India to usa travel', '#Mexico', '#americadonkey', '#bordercrossing', '#deswalhr31', '#mexicoborder', '#nishudeswalhr31', '#panamacanal', '#panamadonkey', '#panamajungle', '#panamajunglevideo', '#texasborder', '#usaborder', '#usadonkey', '#usadonkeynewupdate', '#usakaisejaye', '#usamaigreencardkaisemilega', '#usamaiprkaisemilegi', '#usatour', '#usawale', 'india to usa donkey', 'usa donkey', 'usa donkey 2022']",247,11,0,0
86,KM_HDx_x3MQ,"['usa donkey', 'usa donkey new video', 'usa donkey 2022', 'usa donkey border crossing', 'donkey usa', 'America donkey', 'donkey America', 'Panama jungle donkey', 'Panama jungle', 'Mexico to usa border crossing 2022', 'Mexico border crossing to usa', 'Mexico border crossing entr usa', 'usa border crossing punjabi', 'Serbia donkey', 'Serbia to Austria donkey', 'shorts', 'yt shorts', 'shorts video', 'Italy to America donkey', 'England donkey', 'today Mexico to usa border crossing punjabi']",8429,339,0,2
87,Rgd0HRI-SgY,"['amrika donkey', 'mexico donkey', 'usa visa', 'usa donkey', 'usa donkey punjabi', 'usa donkey 2022', 'usa donkey map', 'india to usa donkey route', 'usa donkey in hindi', 'mexico to usa donkey map', 'donkey flight', 'usa punjabi donkey', 'serbia to italy donkey', 'american donkey punjabi', 'donkey america punjabi', 'us donkey flight', 'us ki donkey', 'usa jana', 'america donkey', 'donkey america', 'usa ki donkey', 'how to enter in usa from mexico', 'mexico to amrika donkey', 'Panama k Jungle', 'india to usa']",1778,49,0,0
88,cJDPsyEbWq8,"['usa donkey', 'usa ki donkey', 'teach visa punjabi', 'india to brazil flight', 'india to brazil flight cost', 'delhi to brazil flight fare', 'india to brazil donkey', 'america ki donkey', 'usa ki donkey information hindi', 'usa ki donkey information punjabi', 'usa ki donkey 2020', 'india to uae flight', 'india to uae flights update', 'india to dubai flights', 'donkey flight 2020', 'donkey flight', 'what is donkey flight', 'Brazil ki donkey']",4934,219,0,285
89,1acM0dsWlVg,,14726,955,0,6
90,jfwXUsAhC24,,18515,1004,0,0
91,t-RxWqCOBns,"['india to usa donkey process', 'US Donkey Process in 59 seconds', 'border', 'india', 'usa', 'indians in usa', 'singh', 'punjab', 'haryana', 'indian youtuber', 'up', 'delhi', 'dipanshu saini', 'dipanshu saini shorts', 'short', 'shorts']",4810420,330985,0,1207
92,Zx5XEdHyqb0,,1258,65,0,0
93,ygkLk838YMU,"['usa donkey', 'usa donkey 2022', 'usa donkey new video', 'usa donkey full details', 'usa donkey Border crossing', 'Mexico to usa border crossing', 'Mexico border crossing to usa', '40 lakh ale', 'sidhu moose wala new song', 'America Donkey', 'Donkey America', 'Donkey usa', 'America Donkey new video', 'yt shorts', 'short video', 'shorts video', 'shorts', 'shorts feed', 'shorts beta', 'shorts on youtube', 'Panama to Usa Donkey', 'Panama Jungle', 'usa border crossing punjabi', 'Serbia Donkey', 'Italy to America Donkey']",12825,456,0,3
94,ApYh-QY53J8,"['Illegal Mexico Border Crossing', 'USA illegal border crossing', 'Illegal immigrant', 'Illegal Visa Agents', 'Legal ways to get USA Visa', 'USA Illegal Entry', 'Mexico Border illegal crossing', 'Latest illegal mexico border crossing', 'mk films', 'usa donkey', 'fake agents', 'illegal immigration usa', 'illegal immigration in mexico', 'us visa for indians', 'how to get us visa', 'mexico border crossing', 'USA: Mexico Donkey Route', 'immigration', 'border', 'mexico', 'sts vlogs', 'us deportation punjabi', 'latest visa video']",728581,15239,0,752
95,O8C15GVaIqg,"['india to usa donkey', 'donkey america', 'usa donkey', 'america donkey', 'usa donkey border crossing', 'donkey usa', 'mexico border crossing to usa punjabi', 'mexico border', 'usa donkey haryana', 'usa donkey status', 'usa donkey real video', 'Gaurav maan', 'gaurav maan haryana', 'usa border wall', 'panama jungle video', 'panama jungle real video', 'panama jungle full video', 'usa donkey haryana to usa', 'india to usa donkey route', 'usa ki donkey', 'haryana to usa donkey', 'us green card', 'life in usa for indians']",260240,6159,0,410
96,ren_oGqeHGQ,,1782,63,0,1
97,4PIkMIcc9qI,,734,33,0,1
98,4xB18NyvTmA,,6130,257,0,3
99,ukctX-Hdot0,,55603,1367,0,231
100,Eph5LLpu1y0,"['India To USA', 'India to usa Donkey', 'USA Border punjabi', 'America Donkey', 'Donkey America', 'usa Donkey', 'usa camp', 'Panama to usa Donkey', 'Panama jungle Donkey', 'USA Border crossing punjabi munde', 'usa Donkey 2022', 'today Mexico Border crossing enter usa', 'America Donkey 2022', 'America Donkey new video', 'usa Donkey new video 2022']",167,4,0,0
101,TON-t7xdT8c,,19913,1377,0,2
102,aFUZA9KK8BE,"['USA donkey', 'donkey', 'Panama jungle', 'Panama', 'ankush Malik vlogs', 'india', 'india to USA', 'first vlog', 'first day in Panama', 'first day in jungle', 'mafia Panama', 'mafia jungle', '2 number se USA', 'donkar', 'USA vlogs', 'donkey vlogs', 'Panama vlogs', 'jungleshorts']",46,9,0,0
103,1pDi0dzT3wc,"['usa donkey', 'usa donkey 2022', 'usa donkey new video', 'usa donkey border crossing', 'usa border crossing punjabi', 'donkey usa', 'America donkey', 'donkey America', 'Mexico to usa border crossing', 'Mexico border crossing to usa', 'today Mexico border crossing entr usa', 'Mexico to usa border crossing punjabi', 'Mexico to usa border crossing 2022', 'Panama jungle donkey', 'Panama jungle', 'shorts', 'yt shorts', 'usa donkey status', 'Serbia donkey', 'Italy donkey', 'India to usa donkey', 'India to usa donkey route']",22414,495,0,2
104,cyYyT4scN6Y,,149558,5449,0,179
105,JJIeXFbqReo,"['AMERICA CEMP', 'Border', 'Donky', 'PANAMA JUNGEL DONKEY', 'Panama city', 'Panama jungel Donkey Video', 'USA DONKEY 🇺🇲 VIDEO', 'USA camp', 'YouTube', 'america donkey video 2022', 'border patrol', 'border security', 'borders', 'donkey video', 'donkytube dinqlejoch', 'mexico to usa donky', 'nato vs russia', 'russian air defense', 'us vs russia', 'usa donkey video', 'usa donkey video 2022', 'usa donky news', '2 Numbari USA Wala', 'YouTube channel 2 Numbari USA Wala', 'Manoj Dey blog', 'Short', 'us time', 'song America wala']",12038,652,0,15
106,ZgdrNVYB7x8,"['#donkey', '#shorts', '#usa', 'Amerika USA donkey', 'Donkey usa ki', 'Donkey video', 'Panama camp', 'USA wale', 'Usa donkey status', 'Usa donkey story', 'america donkey', 'america donkey 2022', 'india to america donkey', 'india to usa donkey', 'indian in panama jungle', 'mexico donkey', 'panama', 'panama jungle donki video', 'usa border', 'usa donkey', 'usa donkey 2022', 'usa donkey 2022 america america', 'usa donkey border crossing', 'usa donkey camp', 'usa donkey panama jungle entry', 'usa donkey punjabi', 'usa donkey rahi']",170,24,0,2
107,xnKbctGMQFM,,1411,118,0,0
108,vic_yo3pQ6g,,21992,576,0,5
109,USicNVh1vLM,,344,16,0,0
110,HhNJjNGSxpE,"['usa donkey', 'usa border illegal crossing', 'usa visa', 'usa pr', 'how to enter in usa without visa', 'canada visa process', 'canada pr', 'usa work permit', 'usa and mexico border', 'donkey route', 'usa student visa', 'canada work permit', 'canada student visa', 'vfs jobs', 'jobs in visa', 'visa business', 'how to start visa business', 'schengen visa', 'australia visa', 'australia pr', 'australia student visa', 'usa 10 years visa', 'the tourism school', 'mayank narang', 'How to get usa green card', 'usa citizenship']",460274,8796,0,469
111,xy6PDXqyJwk,"['swag media', 'ajay gill kurar', 'donki कैसे lgaye', 'donki america', 'america kaise jaye', 'donki vedio', 'america donki', 'panama jungle vedio', 'donki status', 'america ki donki', 'dusre deso ki donki', 'donki kya hai', 'america donki kya hai', 'america ki donki kaise lgaye', 'america tourist visa', 'donkey way to america', 'donkey in america', 'donkey of america', 'donkey', 'donkey vedio', 'donkey kaise lgaye']",723693,12570,0,434
112,akNkFcC8Psc,"['donkey route to usa from india', 'donkey panama to usa', 'donkey pakistan to usa', 'bolivia to usa donkey', 'brazil to usa donkey', 'colombia to usa donkey', 'europe to usa donkey', 'england to usa donkey', 'donkey usa girl', 'donkey in usa punjabi', 'india to usa donkey map', 'donkey usa mexico border', 'donkey usa new video', 'serbia to usa donkey', 'spain to usa donkey', 'turkey to usa donkey', 'usa donkey haryana to usa', 'donkey video usa', 'vinu lifestyle']",166,4,0,0
113,OxV0TPgkUVw,,4685,,0,35
114,pJTXv9IZMZk,"['2 Numbari USA Wala', 'America donkey', 'Manoj Dey', 'Panama Canp', 'Usa donkey 2022', 'YouTube', 'america donkey', 'america donkey new video', 'cute animals', 'donkey', 'donkey america', 'donkey usa', 'funny donkey videos', 'india to amarica donkey', 'italy to america donkey', 'life on the road', 'manoj dey vlogs', 'panama', 'panama city beach', 'rich vs broke', 'tik tok', 'truck driver', 'trucks', 'try not to laugh', 'usa donkey', 'usa donkey video', 'youtube channel 2 numbari usa wala', 'Panama jungel Donkey Video']",138303,2927,0,287
115,4sO0uoUQexk,"['Panama Jungle Donkey', 'America Donkey', 'Mexico_USA Border Crossing', 'Donkey America', 'America donkey 2022', 'usa donkey', 'usa donkey today', 'usa donkey new video', 'usa donkey new video 2022', 'India To Usa Donkey', 'india to Canada', 'Punjab to Canada', 'Panama jungle donkey', 'Panama jungle entry', 'Serbia to Austria donkey', 'Austria donkey', 'Italy Donkey', 'illegal Mexico To usa border crossing', 'donkey in usa', 'usa donkey border crossing', 'donkey in America']",144,6,0,0
116,PC57io7bdTQ,"['India to usa donkey', 'punjab to usa donkey', 'usa border crossing punjabi', 'Panama donkey punjabi', 'usa donkey', 'donkey usa', 'America donkey', 'donkey America', 'usa donkey new video 2022', 'usa donkey new video', 'America Donkey new video', 'Mexico border crossing entr usa', 'Mexico to usa donkey', 'usa donkey 2022', 'America Donkey 2022', 'donkey', 'India to usa', 'India to Canada', 'Serbia to Austria donkey', 'Serbia donkey', 'Austria donkey', 'Mexico border crossing to usa']",108,,0,0
117,Px5YokhrvAw,"['Panama', 'Panama Jungle', 'Panama forest', 'jungle', 'forest', 'jungle news', 'America donki', 'USA maxico border', 'India usa maxico', 'maxico border', 'donki', 'Aaja Mexico Challiye', 'Panama forest dead bodies', 'Darien gap', 'maxico to America', 'Punjab to America', 'America', 'USA', 'maxico', 'donki to America', 'Colombia', 'Panama Jungle donkey', 'rahasya', 'rainforest', 'unsolved mystery', 'Panama forest true story', 'Panama Jungle donkey usa', 'donki kya hota hai?', 'Panama Jungle Mystery', 'jangal news hindi', 'gyan ki pathshala']",158025,2552,0,52
118,6IEE8TsZ5s4,,962,49,0,0
119,CIhVprgfNz0,,467569,23330,0,121
120,zplr4Qxv2jk,,530,40,0,2
121,ISr5DsbUBY0,"['usa illegal entry', 'usa illegal indian', 'donkey usa illegal', 'usa punjabi illegal', 'india to usa illegal', 'enter usa illegally', 'illegal entry in canada', 'illegal entry in portugal', 'illegal entry in europe', 'illegal entry in usa hindi', 'canada to usa illegal entry', 'illegal crossing from canada to usa', 'usa immigration', 'canada immigration', 'latest immigration updates', 'usa donkey', 'usa visa', 'mexico border crossing', 'mk vlogs', 'mann singh']",32797,814,0,44
122,Lam8euiR_7g,,1341,48,0,0
123,Zhk_5SIF2jI,,5,2,0,0
