,videoId,new_comment,author_name,author_id,replies
0,B9rP1MdC_nw,Bai kitne din lge the,Jugraj Singh,UCvQKV-i3erzYBAPt2SJYZGA,[]
1,B9rP1MdC_nw,Bhai kam mil gaya kya,Ronak khasa,UCoBJVK5C9aelv76DEOZYrBA,[]
2,B9rP1MdC_nw,How many days India toh America,Rubani jot,UC17cERW-SGIJXyGCCCNp4-Q,[]
3,B9rP1MdC_nw,Any one in Cuba or Mexico or Panama contact,KD Express Academy,UC7nRJvqfrwgxxskeDOiDaqw,[]
4,B9rP1MdC_nw,What is the use to cross all these countries illegally instead of fly direct to mexico? Can anyone pls tell,D P,UCKI_Pp3ZhhEtqdsA3tnZBgw,[]
5,B9rP1MdC_nw,What is the use to cross all these countries illegally instead of fly direct to mexico? Can anyone pls tell,D P,UCKI_Pp3ZhhEtqdsA3tnZBgw,[]
6,B9rP1MdC_nw,Hum b panama se hi aye hai laude....1 crore rs dunga tu akela jungle cross krdega to .....,pardeep gahlawat,UCWz_ITWMccUChCgkOlucDLg,[]
7,B9rP1MdC_nw,Rip for those jinko lagta hai ye sach me akela rha 🤣🤣,pardeep gahlawat,UCWz_ITWMccUChCgkOlucDLg,[]
8,B9rP1MdC_nw,"ligal try kari yar ,",Gaon wala ,UCI-JKmj0nFavFXOdk3J34cQ,[]
9,B9rP1MdC_nw,Tere journey dekh ne h,GAMER  SAMEER,UC-JW-TUBl7ZEziXr6l_LSHw,[]
10,B9rP1MdC_nw,Part 3 kad ave ga bhi,GAMER  SAMEER,UC-JW-TUBl7ZEziXr6l_LSHw,[]
11,B9rP1MdC_nw,https://youtu.be/EPYtzZ2LlPQ,Pawan joshi vlogs    99M  2day ago.,UC2zERplBVdEHAUvrRS7jsIg,[]
12,B9rP1MdC_nw,👍🙏,Dev Walia,UCo1clZ1EwDA5Xvg9j8_iaUw,[]
13,B9rP1MdC_nw,Bhai tene us agent ka naam batana chaiye taki thodi to help mile or loga ne k ispe to kaam krvana hi nahi,Arman 0121,UCv45_446cgo5ERsupVwQyGw,[]
14,B9rP1MdC_nw,Bhosdike itna padhne mai dimag laga leta to ias bnn jata mc,kunal kumar,UCqknU6pBuSnc44xgiCjYEow,[]
15,B9rP1MdC_nw,Ram Ram bhai sahab,Deepanshu Dhawan,UCWOwiWZcgVdmn3XA1kgfsSw,[]
16,B9rP1MdC_nw,Kitne rupaye lagenge donkey ke,Himanshu Himanshu,UCV12cYQuit0p3B7Q7NB76wQ,[]
17,B9rP1MdC_nw,👌👌👌👌,galyan family,UCIisjTQnvJUKUbxKCYPf7Rw,[]
18,B9rP1MdC_nw,👌👌👌👌,galyan family,UCIisjTQnvJUKUbxKCYPf7Rw,[]
19,B9rP1MdC_nw,Aysa kuch ni h chutiya bnawa tna to 1 waar panama jangal paar kra hoga humna 3 waar donky mar rhki h aysa kuch ni dosto aaram se aao,Mitta Beniwal,UCWTaxQyXPj7d9qmVSwGeqJA,[]
20,pKRsvAmfhCA,Very good advice. Thanks a lot. God bless you for giving us an excellent information.,Kawal Arora English classes,UCQh3l0MHTNZKb7SvXuTmrJQ,[]
21,pKRsvAmfhCA,Bhji  2022  di  ki  update a,Singh Lovedèep,UCz8sv6oZLIKAadwltQynRIQ,[]
22,pKRsvAmfhCA,bro me l am from tigray l wnet to com mikcko so l living France you can hilp me,ኣስተውዕል መንእሰይ,UCglwpBqufSZ9V2rKk6beLTg,[]
23,pKRsvAmfhCA,Hey parmeshwar,Baljitkataria Baljitkataria,UCSNTL2trSgV6YWVcNxmXTsw,[]
24,pKRsvAmfhCA,Aap ka  number milega sirr pzl,Prisma Saud,UCsx2OadeiRKDbKo2RnXa3QA,[]
25,pKRsvAmfhCA,"Great video bro, 
Do you live in Mexico City bro? 
Can I have your email please, 
Thanks",khan,UCTU5Yczu9luz0VjeSX34CWw,[]
26,pKRsvAmfhCA,Thvade kol insta ? Haga ya number mil sakda? Thvada,Donkey information Punjabi,UCDv3oz1fvUHCOJ1D_WBV5Gw,[]
27,pKRsvAmfhCA,Hahaha,M Usman jutt376,UCwrqQ2nO3DNF8Cw4VFjzRvA,[]
28,pKRsvAmfhCA,Decmber main sardi to nhibziyada hoti udr ????,Natalia Adams,UCfH6xozpLX-AFbgQdWPcZ-A,[]
29,pKRsvAmfhCA,Ok vase vir hun india h kfi trki kr jave ga 2027 tk kese aavna h nhi. Jese ke 1 no te china 2 te india aya jna usa / canda kese puchhna h nhi,gillgursewakmehna,UCcNipCpkWu92D22W3jKjJzg,[]
30,pKRsvAmfhCA,Veeray loka ney kihda hattna hey tussi hi donkera nu kaih key cross karva diya karo ihna ney hor nu v paysey deyney hey tussi lay liya karo,all salution,UCaqyE9fqL1rxg4lSm6IumAQ,[]
31,pKRsvAmfhCA,"ਮੋਤ,,ਨੂੰ,,ਮਾਸੀ,,ਡੋਕੀ,,22,,ਜੀ",Manmohan Singh,UCCF1zXLq6W0Mvk_8PedM-_Q,[]
32,pKRsvAmfhCA,"Please read this post 📯 for your own good, if you are facing injustice, blackmail, cheating, unlocking ios device, recovery of stolen / or scammer funds, or you want to have access to your partiner cell phone remotely without touching his phone, 

     Send in your request to the above mentioned hacker name to get it done for you.

       Don't forget to come back here and thank me for this opportunity. ....",inbox 👉5ispyhak 👈 on Instagram.,UCzopGsBZED17vVxROEB0omg,[]
33,pKRsvAmfhCA,👍🙏🙏🙏🙏,jay shri ram g Devi,UCLIJmYfce8opUXESKe4IUxQ,[]
34,pKRsvAmfhCA,Solar Energy Technician Certification Training Course,dare to speech !,UCJsnwVjkwPiXwx1L_SxnpKg,[]
35,pKRsvAmfhCA,technology business learning school by NMBLH India,dare to speech !,UCJsnwVjkwPiXwx1L_SxnpKg,[]
36,pKRsvAmfhCA,Wadia video vr👍,Sher Gill,UCoCHfSkeKyBlYNHGK7picCQ,[]
37,pKRsvAmfhCA,Mexico tu USA koi donker Banda acha jya howay ty oda number ty send kr dewo Family nu cross krwana hai Plz..,رَعیتِ وارثِ حُسین ع ڈنگہ,UCN3r6VbKmWCFuPNZnT-SUiw,[]
38,pKRsvAmfhCA,Wahaguru Ji kirpa Karo,Sarb Jeet,UC4t9jG8S6-F85mw5phaRpHw,[]
39,pKRsvAmfhCA,Hi,Ghoot Singh,UCUZd1ZmEor653AcItwkZLOw,[]
40,SOm3vmHs43A,bhai byaan ki dena honda aa,VISHAL TECHNICAL,UCitqO0iKVN2YS13NTkudNVQ,[]
41,SOm3vmHs43A,Granter pr hi hona chaiye bhi ya bina pr ka bnda b granter kar skte h,Balwan Singh,UCSIefrP95OHZfHsmgWU1Lgg,[]
42,SOm3vmHs43A,Bond kitni dar ma pay krna ha??,Ali raza,UCDUkOH7ZsE3rbcH1Oat0hvg,[]
43,SOm3vmHs43A,Biyan bare ta dasiya nahi bro,Balwinder Singh,UCP4ST3Gpxe-_foOY-Krg1rA,[]
44,SOm3vmHs43A,Hello sir,Gurpreet Singh,UCbB6gH2ldmvkv-C6Nh7HECA,[]
45,SOm3vmHs43A,वाहे गुरु जी 👍🌲👌🌲🌲👍🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻,aam nagrik shorts and video,UCJIqIgknB7gunFVm360NLtA,[]
46,SOm3vmHs43A,Bhai ji dec me jane ki tayari hai kya us time Jana thik hai ya nhi,CRP ANKIT,UCeXDlCwNN7xwaquiNPdMdtA,[]
47,SOm3vmHs43A,Thanx bae ji,Dharminder Singh,UC-t6_VutqMuLI-F2CkYXNLw,[]
48,SOm3vmHs43A,"Say English brother.
Or subtitles in English",Md Mazed,UCKtts4bUxAoNPJB47JnB6SA,[]
49,SOm3vmHs43A,"Paji Mai Ecuador ha, tuhanu email te messege kite tusi reply nhi dinde, please  reply kro",monu,UCMeZARKCGo-rkBePtkVFArw,[]
50,SOm3vmHs43A,Veer je camp vicho byan fail ho jan fr deport krde a,jashan maan,UC54Vm67y73qalduOg9qARIA,[]
51,SOm3vmHs43A,Paji granter to bina camp vicho Chad dinde aa?,monu,UCMeZARKCGo-rkBePtkVFArw,[]
52,SOm3vmHs43A,16-17 september ta oni a hale bro ..pehla kida treek hogi,RS TRADING,UCgxauDRfEK72oULFqi6XYgg,[]
53,SOm3vmHs43A,Bhai 16 17 September abhi aayi hi nahi,Sunil bhall,UCVAhCBuIQiJ2hdOh8EM1DiA,[]
54,SOm3vmHs43A,Veer up wale Anu ki Bayan Dena Chahida,Satnam Singh Singh,UCMzJkMwe8ot7cXJ9DmbE0sg,[]
55,Zg6CQaPEUuk,I am sajjad Ali from Pakistan 🇵🇰,Sajjad Ali,UCvoEw3feumykKwOFTlwpIxQ,[]
56,Zg6CQaPEUuk,Juth pe juth bolte ho aap Bhai aap to tube se lakho kmate ho vo kha batao chutiya bnate rehte ho 🤜🤜🤜,Jazz Chouhan,UC92p3tB4DNlqGiggpt52BJQ,[]
57,Zg6CQaPEUuk,Bhai shab my friend California me hai work mil sakthaa hai kya,Desi man Dasi news,UCFu9c6LZqMKrsKtFjCyPe_w,[]
58,Zg6CQaPEUuk,Bhai sardi. Mai hiter chlta ha or garmi mai ac,Sukla,UCbX02bPB0_Y5qGa4bHHiDJg,[]
59,Zg6CQaPEUuk,Kitna pasa laga apka 25 lakh🤔,Sukla,UCbX02bPB0_Y5qGa4bHHiDJg,[]
60,Zg6CQaPEUuk,Bhai jan good,jahanger khan,UCmW9mZKBW9aCrhkVp5ZfBEg,[]
61,Zg6CQaPEUuk,"love from Iran 
how much money do I need for this journey?",Mahan Arya,UCa-OcxhycaFSjZXy_ARR3_g,[]
62,Zg6CQaPEUuk,Bahi agent ka number dedo yar !,Noel SeGuvera,UCm6Vywcg-gJJQdixdDwx9DA,[]
63,Zg6CQaPEUuk,May god bless you always bro aap America se Suna mat pahunch jaenge Meri Wahe Guru se Yahi Prathna hai bhai please mujhe border ki video send kar dena yaar mein YouTube per shot Subah ke dalunga Jyada Se Jyada Logon Ko Pata Chal sake ki Kaise Lagti Hai donky,sachin majotra vlogs,UCUz5Yet-f-4wBU_B50OZfMQ,[]
64,Zg6CQaPEUuk,Kitna kharcha a gya total india se usa tak...koi agent batyo genual,jatt blood,UC83iuseEVjyixVBFR6V3GKw,[]
65,Zg6CQaPEUuk,bhaija brazil se usa tak kitna doller kharcha aya .,Entertaiment videos,UC_QqOQMB649z6IgM-n-dGNw,[]
66,Zg6CQaPEUuk,Bhai city name btaa dete kaha se cross kiya,jai haryana,UC-LYx8GapW7AHdeMapvO2eQ,[]
67,Zg6CQaPEUuk,Abi usa donkey me any me koi masla to ne boder usa par wo deport to ne krty ur bayan kia dyny chaheay,y,UCUcZLxmbLrRhDtsP11tyl8Q,[]
68,Zg6CQaPEUuk,Bahi koi bond wagara be pary ha kia ap ko yeh ne bataya,y,UCUcZLxmbLrRhDtsP11tyl8Q,[]
69,Zg6CQaPEUuk,Congratulations bro,Ajitsinh Devda,UC5J4HDxeeidx_qTF2ZSyRgQ,[]
70,Zg6CQaPEUuk,Paisa kina lag gya bro ???,Pets cargo,UCBnWf_N_McZDwhvk5tHVnvQ,[]
71,Zg6CQaPEUuk,Bhai spouse ko kaise rakhte h choki me alg alg rakhte h ya sath sath rakhte hai,PAAVAN BHAGTI RAS,UCrIspTFIKO8zuLhkE9FDwew,[]
72,Zg6CQaPEUuk,Ek no video h bro,Mohd Sharukh,UCa-cL8Flti-KEcaAEuAuz1g,[]
73,Zg6CQaPEUuk,Byaan kya hue the?,sahil Ali علی🦉,UC2Mp7AiAlpe4k8aKjyxxnrg,[]
74,Zg6CQaPEUuk,love from pakistan 💖💖,Entertaiment videos,UC_QqOQMB649z6IgM-n-dGNw,[]
75,vElXF3bwrfI,Bhai jo bhi is video ko dekh rha h un sabhi se nivedan hai ki aise kabhi bhi america na jaye.,Anup Hindustani multi vloge,UCxeJgi2h8ZmrFj096nzumwQ,[]
76,vElXF3bwrfI,645894,Hot Video,UCS97By8SNuOxTwIt9GMmziQ,[]
77,vElXF3bwrfI,Apna desh Chad k Jane ki Kya zarorat hai ek Zindagi di hai Malik ne Kam zeyada mein kat Lena chahiye,anwar,UCeE1WZhQ7wn5Pk1CEyO11ew,[]
78,vElXF3bwrfI,Bhai america phunch gye kya aap,Sports ki duniya,UCv7RhQsUdOdDR-27D1fS_aA,[]
79,vElXF3bwrfI,Bai whatsapp nmbar sand me,Nawaz riaz 812,UCmN_a04wsjMqkTww4SBTk-w,[]
80,vElXF3bwrfI,https://youtube.com/@usamoment,usa moment,UCbbrHZKpZtikDg5X6zxboEw,[]
81,vElXF3bwrfI,Panama mai army ki bharti chalu ho gyi 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣india valo ki,Pammy Pahwa,UCTsBrglrhTOguhTmrCEA65w,[]
82,vElXF3bwrfI,Kayi to mar gye honge,Wolverine,UCR14P-0zZ7NiWvq8ByiGx_A,[]
83,vElXF3bwrfI,आपके आगे पीछे जो दूसरे देश के स्त्री पुरुष हें। उनको भी वीडियो में दिखलाओ। साथ ही कितनी उम्र तक के लोग इस सफर में आपके साथ हें?,chandra pandey,UC-Bg3PCC1-DrE5-r2DhJrFg,[]
84,vElXF3bwrfI,वीडियो में ये जितने भी लोग दिखलाई दे रहे हें ये सब अलग अलग देश के लग रहे हें। इनमें महिलाऐं भी दिखलाई दे रही हें। क्या ये सभी डोंकी वाले हें या आम लोग हें?,chandra pandey,UC-Bg3PCC1-DrE5-r2DhJrFg,[]
85,vElXF3bwrfI,Apna desh ma hi rah lo,rajeev sharma,UC8sTjOt1X_jaTMGjsDQJS0g,[]
86,vElXF3bwrfI,Bhai kyu apni jindagi ko danw par laga rahe ho,Shamsher Jatain,UCg3q0I92xGhKgwdppQ1xSbA,[]
87,vElXF3bwrfI,Can anyone help me to find someone take me from panama to USA,Hama,UCBvSQG0UniqZUSAUE-pvZNw,[]
88,vElXF3bwrfI,Ji lagane gaye the order,Malkeet Singh,UCMSlPKKI1r5mFztVSpp80FA,[]
89,vElXF3bwrfI,Love you bhaio eb to fal bna da ga donky n haryana ne fas ge 💪💪🤟🤟 j baba ke,Vikas Punia,UCZUoYH_FBTi1Fi6iFH7uWkQ,[]
90,vElXF3bwrfI,My brother lost in Panama  jungle 2020 september  Lakhwinder singh  Dhoor please help  us,Manpreet Kaur Saini,UC2nJC9bu3uldu2D_Sz4BkYA,[]
91,vElXF3bwrfI,Bhai aap haryana k logon k liye ek inspiration ho. Bhai aap donkey master ho gaye ab to,Chitwan Dhuliya,UCJqP-xP_SfZk2W19Rfs9yyw,[]
92,vElXF3bwrfI,jb se Joe baiden ne rool kya change kr diye tb se america mai entry jayda ho gyi,AASY REACTION,UC-TQjdaBQGQb11VTI8dap0A,[]
93,vElXF3bwrfI,Bhai 40 to 50 lakhs rakhe jate hi kyu Utne paise se India m acha se business karsakte hai na?,A.k Well _wisher,UCZHvCx_St6t0SXLNfBwGaWg,[]
94,vElXF3bwrfI,God bless you bhaiyao😘💖,Naresh Rana,UCtfcND97ogofTDLUv1T15Rw,[]
95,R75AhrJvE1s,🙏🙏🙏🙏🙏🙏🙏🙏🙏👌👌👌👌👌👌👌,Harwindar Kaur,UCldFTwxuM4k_LjZEo-6a4Eg,[]
96,R75AhrJvE1s,Putt apna dhiyan rakhi teray wargy sohny putt roj roj ni jamdy mitho waheguru kirpa kary tanu tari manzil ty tari maa nu ohda putt best off luck,Sukhbaj Singh,UCJj4xy-nUTSzehkoNwNSZQA,[]
97,R75AhrJvE1s,"ਇਸ ਮੁਲਕ ਚ ਸਿੱਖ ਨਹਿ 
ਜੇ ਹੁੰਦੇ ਤਾਂ ਜੰਗਲਾਂ ਚ ਵੀ ਲੰਗਰ ਲਗਾ ਦਿੰਦੇ",Bal Singh,UCP5IPAZT_HvrcnKm9GJSHAQ,[]
98,R75AhrJvE1s,"They r going illegally, hope they get deported",Paresh Prajapati,UCUgUstedGcTllcb-Fhdr0OQ,[]
99,R75AhrJvE1s,Waheguru Sarea de bchea nu sahi slamat pahuncha deo.Kise di koi mjburi hou kise di koi.Apa kise nu judge ni kr skde.Apa nu koi pta ni v kyu niklda ghro agla onu nu pta v hunda v pta ni kdo jake mud hona ghr nu.,haarpreet kauur,UCEeCFux0nUbClD1Wt9qYPdg,[]
100,R75AhrJvE1s,Bhai ye donkey kya hai ?,Rockstar AK,UCSkTQ8uz8tFNlQsSLMfs-Xw,[]
101,R75AhrJvE1s,"Eh sab loka bol Bahut paisa hai,,,,tahi donkey laye wa,,, Nai ta ghat paiseya de naal proper channel rahi aaunde ,,,, eda na Harry’s karo ,,, fer tuhade kol poora time vi hunda video banaun laye,,, balle",Harley Motion Pictures,UCidxgc590D3PaecaCab9qzw,[]
102,R75AhrJvE1s,😭😭😭😭😭😭😭ਇਹ ਹਲਾਤ ਦੇਖ ਨੀ ਹੁੰਦੇ। ਵਾਹਿਗੁਰੂ ਭਲੀ ਕਰੇ ਮੰਜਿਲ ਤੇ ਪਹੁੰਚਾਵੇ,Ku Ka,UC4z1mao4Cul1JN8NGPiyjRg,[]
103,R75AhrJvE1s,Ponjabi scum,Far Right Socialist Atheist,UCkW4h0QMITQt7Loejrj7_5g,[]
104,R75AhrJvE1s,Waheguru ji mehar karo sab te🙏🙏🙏🙏🙏🙏🙏,Rajvir Kaur,UCR1AFCjDQO09q5zpiMEwznA,[]
105,R75AhrJvE1s,ਵਾਹਿਗੁਰੂ ਬੱਚਿਆਂ ਨੂੰ ਮੰਜ਼ਿਲਾਂ ਤੱਕ ਪੁਚਾਈ🙏🙏❤️,Tirath Kaur,UCTxN79m6yU-aWskxKf_NBNw,[]
106,R75AhrJvE1s,God bless you my dear brother 🌹🙏,Harpreet Singh,UC3j1O2DWfIl6KeXLCIGeH_Q,[]
107,R75AhrJvE1s,😭😭😭😭😭,Baljit Kaur,UCsPl416PNp2yaI6rYKhgUGA,[]
108,R75AhrJvE1s,ਵਾਹਿਗੁਰੂ ਜੀ,Sonu Ghuman,UCX7fslSItCNiinLKPV6ftsA,[]
109,R75AhrJvE1s,Eney dhakey khaa k phukar poona kita te baaki samjdaar aa nahi samj laggi Punjabi te English vich das deu veera changi soch rakho bahut lorr aa apney lokaa nu,Garry Pannu,UC35qGm0Q1jq-HYrU_FKTOFg,[]
110,R75AhrJvE1s,Veere risi kyon das gye,Android KING Production,UCXaSu5qp7s7V5IQqcWFC7PQ,[]
111,R75AhrJvE1s,kyun bhai kyun.,Eric Joseph,UCYOQhPHmxe6bRr38N5vXhdA,[]
112,R75AhrJvE1s,Good,Gurwinder Singh,UCximBqjUfg2-LcwVOFAWBwg,[]
113,zV2eJFA7VOk,Goli maar deni chahiye illegal immigrants ko !,JOHN SNOW,UCeXZSybyYUY57-rXHjKmgvw,[]
114,zV2eJFA7VOk,"Same path, same feeling..... All are same but the time change now in USA 🇺🇸🇺🇸..... ❣️❣️",Tushar Choudhary,UCdE0l11BfT1gMXM0XXHpnGQ,[]
115,zV2eJFA7VOk,Y log Canada kyo na jate? 40 lakh donkey ke deke 40 lakh me to canada me aram se rehle Bhai Koi batao Mujhe plzz,tavrsa,UC8N6SLoEzPikmS3FuaKn4iA,[]
116,zV2eJFA7VOk,chutiye sardar,Nishant Bhatia,UCIvUXGJQkCL_UZSmSXkbF6A,[]
117,zV2eJFA7VOk,ये 🤣 india अला है,Bhupendar Singh,UCw87vz9R8N_1LSadR6G28oQ,[]
118,zV2eJFA7VOk,haye cahrda punjab lainda punjab 🙏🙏🙏🙏🙏,Khuzaima Abbas,UCRi94trWzqW4unuJrxKtW_w,[]
119,zV2eJFA7VOk,Pakistani entering india for bright✨ future and good wages,Dilsher Dhaliwal,UCjBXEg5Cd5uPY8GWYydZv8Q,[]
120,zV2eJFA7VOk,Kitni jaan a ena. Vich bhuukhey reh ke vi. Bhajde a.   ..bina. Pani petey vi.   .bs. bhajde a. ...   Mazborri bhra.,Kala Kumar,UCD36hGMyVoD2QG_RGhHEY4w,[]
121,zV2eJFA7VOk,Make aya donkey lagane me,Hariom Saini,UCTuOEHuLydClKoKHCP0_STg,[]
122,zV2eJFA7VOk,Phir bolte hai racism hota hai...karege hi harkate hi tum logo aisi hai...shoot at the site ka order hona chahiye,Rajat Thakur,UC3Fv_R6SUGEyV_IDuuGXRbA,[]
123,zV2eJFA7VOk,Shi bola,Sandhu Jatt,UCI7mdYvjdOBuQv8QSyTSoGQ,[]
124,zV2eJFA7VOk,😂😂,azyy butt,UCrItXLv5RJTclCPOYjPqbYw,[]
125,zV2eJFA7VOk,🙏🙏🙏🙏🙏🙏🙏,Deepak Deepak,UCX3oeKpD2m4ypMHcyevuUKg,[]
126,zV2eJFA7VOk,🥺🥺,music life,UCej1mJsfwswl3E7GrP_GEzA,[]
127,zV2eJFA7VOk,😭😢,Deepak music 🎶🎶,UCCcxH_8JP6oisPMOaUQ5qlA,[]
128,zV2eJFA7VOk,Illegal Bangladeshis infiltrating India be like: ....,Medico Study Streams (Unreserved),UCy6oZHJ7dGWAq0WdgvazBdw,[]
129,zV2eJFA7VOk,Gooli maaro saalo ko,Karun Dutt,UCP3QZNE2uw7lTNyrW6YK5dA,[]
130,zV2eJFA7VOk,Kya zameer h inka,Sachin,UCvzdGiceDM-6MwaUHegJn_A,[]
131,zV2eJFA7VOk,Mazbori sab kuch krwaondi,Wé Løvē KÀRÃÑ ÀŪJLÀ,UCxNym9qv_089TEwTnYf4gWQ,[]
132,zV2eJFA7VOk,Ror America,We are Indians,UCg5vWzXUGG_g3UqoDf1xmNQ,[]
133,nbU-Mo-l32E,Bhai kit ne date's lagte hai,Adnan Malik 7777,UCCxCGzuXAdgnfk3jH1ROi4w,[]
134,nbU-Mo-l32E,"Muje legal dubai jana hai.. 
I have medical licence fir bhi dar lagta hai..",Vinay Patel,UC6tLentOhUZphO1zHk4-ugg,[]
135,nbU-Mo-l32E,"My question is that why. 
America jana ke liye itna risk kyu??",Vinay Patel,UC6tLentOhUZphO1zHk4-ugg,[]
136,nbU-Mo-l32E,पेट के लिए क्या क्या करना पड़ता है हे भगवान,Dr Dk Sheoran Vlog,UCCQdTWj8pdxoceu5EU2jHzw,[]
137,nbU-Mo-l32E,deport toh nahi karte kisi ko bai reply me,Kulbeer Sandhu,UCW1Kwnlbg6q_X2zHYSx5SSg,[]
138,nbU-Mo-l32E,Yar kyo paga bnate ho peche kele pe patte kha se a fye kuch b,Jagdeep singh,UCGKqGeEJ3pMDaMAPwtCiIGA,[]
139,nbU-Mo-l32E,Yrr ap ny vedio bna k bohat axha kiya q k me any wala tha abi pta chala mujy😢😢👍🤲,Ahmad illyas,UC4i-w71n2o-pKXLSqSBLmkg,[]
140,nbU-Mo-l32E,ਪਹੁੰਚ ਗਏ ਸਾਰੇ ਵੀਰੇ  ਸਾਰੇ ਜਾਣੇ ਆਪਣੀ ਮੰਜ਼ਲ ਤੇ,Harmandeep Kaur roll no 19,UC4YhNxjVCwqbV8VuRjEHPlQ,[]
141,nbU-Mo-l32E,India me raho mast raho 💯✅️,Sourabh Chotala,UCQxyinrtXuZLtFEVqNOmzag,[]
142,nbU-Mo-l32E,Bhagwan ap sabko jldi apki mazil tk pahuncha de🥰,Sunil Rajput,UC04hLeHJielIQiiRZI0Xtvg,[]
143,nbU-Mo-l32E,Phone charger kitho kita,Rohit Prabhakar,UCIr-_nE9M1D3YDiXxLw3Erg,[]
144,nbU-Mo-l32E,Sharm ani chahiye tum logo ko jo 2no se  Jake desh ka naam Dubo dete ho default ki list me tum logo ne india ko bahut upar chada diya doob maro....tumhe sirf apne se matlab desh gaya bhar me tabhi ye haal hai desh ka...khaskar Punjab or Haryana walo ki wajh se...,satinder oberoi,UCL-H5iOueoUGvMihQJ5ppzw,[]
145,nbU-Mo-l32E,Safed jhuth bolty he asham aera he,Ramesh Chand,UCnaTcwJDXHbrfhRiUQuWTEA,[]
146,nbU-Mo-l32E,USA me swagat hai 💐😊,Prince Jimmy DKNY,UC8gnmROBdIcef5EB9zVI8xQ,[]
147,nbU-Mo-l32E,keep it up broo.bese ap hoo kha se ../ from jammu,comedy scene.😁,UCZWnAv7D5zvp7vyQao3c0lw,[]
148,nbU-Mo-l32E,Shi h ye donki,Neha Nain,UCDUG5eMOXZrss7HOq1x0DeA,[]
149,nbU-Mo-l32E,Hariyana sye h hm,Neha Nain,UCDUG5eMOXZrss7HOq1x0DeA,[]
150,nbU-Mo-l32E,"Mera bhai tho USA phuch gya h
Vo bi aapke video me dikha tha",Neha Nain,UCDUG5eMOXZrss7HOq1x0DeA,[]
151,nbU-Mo-l32E,Apni Jaan Ko jokhim mein dal kis tarah Jana kya sahi hai mere bhai,Hukamdas Swami,UCEBLdM-xylWYcY4fvsCk_iQ,[]
152,nbU-Mo-l32E,Bhgwan tumhea safe rakhea,Brijesh Kumar,UC59mkCVriXOCvFzBbegBSNg,[]
153,kIYQX-5YstU,"Khaistan will
Make hell … good work go to Canada",kajriwal satywadi,UCr8So9rlUzz3ECqtOPLYUIw,[]
154,kIYQX-5YstU,"Wmk, 🙏",Jaggi Singh,UC_D_QI9PSQs7iF4EGRA8plg,[]
155,kIYQX-5YstU,waheguru Maher kre 🙏,JatT LiFe 295,UC0BtC09O3B3ex5qPj6pNfHg,[]
156,kIYQX-5YstU,Parmatma sab nu manzil mily,Mahinder Pandit0094,UCDks5PUkwjRMyWFqumnW0uQ,[]
157,kIYQX-5YstU,जा पहुंचे के भाई usa,Mahendra Suman,UC0rgFyz1mEZ1tjJ0P19EHcw,[]
158,kIYQX-5YstU,Waheguru g kirpa kro sab nu tandrustian bakhsh k apnian manzilan te phoncha do te tarkkian te lambian umran bakhsheo g🙏🏻🙏🏻🙏🏻🙏🏻,Jagjeet Kaur,UCks1MAKySlXXeLvLc-eMBsA,[]
159,kIYQX-5YstU,ਵਾਹਿਗੁਰੂ ਜੀ ਮਿਹਰ ਕਰਿਓ ਸਾਰਿਆਂ ਤੇ 🙏🙏😭😭,Lovely Lakhveer singh,UCHvTx8Vkxr02jDQI9DFe8yg,[]
160,kIYQX-5YstU,अच्छे खासे घरों के बच्चे ऐसे भिखारियों की तरह धक्के खा रहे हैं। लख लानता ऐसे अमेरिकन ड्रीम पे ।,Ajay Rohilla,UCDUIg0UFYfpvOMTDXRBHddA,[]
161,kIYQX-5YstU,Waheguru ji mehar kre sabb te,Nirmal Singh,UC27zmVnbPLaGwdI9UgOAKZg,[]
162,kIYQX-5YstU,Panchodo apni lalich nu he janday O.,Waqar Jamil,UCI9_2cG-yMlnVCG_pQQuHzg,[]
163,kIYQX-5YstU,😮😮,Ranchhod  Rayka,UC9HG9-6mxsfhCYZ31-OFQUw,[]
164,kIYQX-5YstU,"women ko aise raston me ,,,RAPE ,,ho sakta h,,,ye bahut galat h","Jai Shri Ram,Hindu Dharam, Zindabaad 🚩🙏",UCyZuJJ9enNaziqhGYn_kk_Q,[]
165,kIYQX-5YstU,Pohanch gaye ? main apko dua dn gah zroor lKn yeh rastay aur tareeqay thk nae hain mout ka safar hai seedha aur agr bach jao to borders pe pkry jaty hain log aur zaleel hoty hain aur kisi trah pohanch b jae to b low level jobs hi kr sktah bnda,Arsal Shykh,UCqF1ZofX-6v-TP2jFKrGprA,[]
166,kIYQX-5YstU,Yhi hona chaye bevkufo ke sath,VARUN VIJ,UCfQRTGGGlSX3nzBUz-2lung,[]
167,kIYQX-5YstU,God Bless You,Palraavi Inder,UCpx-BN2vQnEknS4HDHC6XqA,[]
168,kIYQX-5YstU,Waheguru mehar kara,armaan sidhu,UCx8i6LosR0lcuAO_Bd9hKxQ,[]
169,kIYQX-5YstU,Kina C Khatarnak aa?,Pavi Pav,UCPpvcWekTQydh8hi-f-Mg-Q,[]
170,kIYQX-5YstU,Gret,Sawan Hosiery,UCMIit3WwnrYG8PPBugipcXw,[]
